fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,payment_type,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,has_other_cards,proposed_credit_limit,device_os,keep_alive_session,device_distinct_emails_8w
0,0.7999020297267578,0.33663042664160336,,28.4,50,AB,3,CB,172,1,BC,0,1,199.9,linux,0,1.0
0,0.1013678174200013,0.6926643768773826,,5.4,60,AC,2,CA,116,1,BC,0,0,1500.5,other,0,1.0
0,0.5022857460143325,0.7251912430831362,,18.8,40,AD,18,CA,174,1,BE,0,1,199.8,other,1,1.0
0,0.8017110334215993,0.4617182991697848,,23.1,20,AB,15,CA,70,0,BB,0,0,199.9,linux,1,1.0
0,0.603548390757232,0.39815368398786904,204.5,22.4,40,AA,7,CA,126,1,BC,0,0,199.5,other,1,1.0
0,0.295051295156969,0.6800553228085039,,177.3,30,AD,5,CA,205,1,BA,1,0,199.0,linux,1,1.0
0,0.5998972907827659,0.9669359170093853,28.7,15.2,10,AC,6,CA,109,1,BC,0,0,996.7,linux,0,1.0
0,0.8974418120535836,0.8914059409024347,,88.9,60,AA,5,CF,200,1,BB,0,0,199.0,linux,0,1.0
0,0.6043649620140411,0.5386045495773265,,177.1,20,AA,9,CA,139,1,BB,0,0,199.7,other,1,1.0
0,0.6988163690647895,0.7383973436691216,,109.6,50,AB,3,CF,178,1,BE,1,1,199.7,other,0,2.0
0,0.0945421899738888,0.7395013226260054,,107.7,30,AB,10,CC,215,0,BA,1,0,1961.0,linux,1,1.0
0,0.5980305878952193,0.8901079914774286,,36.6,50,AC,2,CA,192,0,BC,1,1,499.3,other,1,1.0
0,0.500046080660281,0.8452432225024178,28.7,15.3,20,AB,9,CA,104,0,BB,0,0,199.0,linux,0,1.0
0,0.5020722054371546,0.2714846508888789,,95.5,20,AB,6,CA,149,0,BE,0,1,200.2,linux,1,1.0
0,0.4009652310633097,0.21052433418809133,,131.0,50,AB,4,CA,162,1,BC,0,1,200.0,other,1,1.0
0,0.1956366903078593,0.5800452207749607,,176.6,30,AA,10,CA,197,1,BA,0,0,498.8,x11,1,1.0
0,0.0997640614948983,0.22705062676102156,,272.0,30,AC,5,CA,170,1,BD,0,0,200.1,other,1,0.0
0,0.1025961452813621,0.6780077402556216,,13.2,20,AA,19,CA,169,0,BA,0,0,200.1,windows,0,1.0
0,0.202468915923863,0.8839627788370077,,35.4,20,AA,9,CC,-49,0,BB,0,0,199.6,linux,1,1.0
0,0.9019067610909771,0.06865026321744884,,45.7,60,AA,18,CD,152,0,BA,0,0,1000.1,other,1,1.0
0,0.599370530098196,0.8901879786316406,,385.2,30,AC,14,CA,-49,0,BC,1,0,199.3,linux,1,1.0
0,0.895685007112831,0.3671384167265706,,218.8,40,AB,8,CA,215,0,BA,0,0,198.7,macintosh,0,1.0
0,0.1969990428006763,0.8467408540879469,,35.5,30,AB,3,CA,188,1,BE,1,1,499.4,other,1,1.0
0,0.8050455991692119,0.6962376435556202,47.9,-3.9,30,AC,17,CA,158,1,BC,1,0,500.8,macintosh,1,1.0
0,0.4035270424865396,0.46137459174525475,12.0,41.9,30,AC,11,CF,129,0,BC,0,1,199.8,linux,1,1.0
0,0.6989445101920299,0.1370099667724528,,282.3,50,AC,2,CF,176,0,BA,1,0,199.8,linux,1,1.0
0,0.9011718723241627,0.6950683060218876,,56.3,40,AB,7,CA,61,0,BC,1,0,200.0,linux,0,2.0
0,0.3992723191165181,0.5090878648385655,,30.6,40,AB,4,CA,175,0,BA,1,0,1498.5,linux,1,1.0
0,0.6988927618338264,0.7370894304215874,,29.8,50,AB,1,CA,176,0,BD,1,0,499.9,macintosh,0,2.0
0,0.699624106561772,0.2402859794914921,,54.7,40,AA,3,CA,174,0,BA,1,0,199.8,other,1,1.0
0,0.3964439534208876,0.11419188771094463,,132.2,50,AA,4,CA,198,0,BC,1,0,498.9,other,0,1.0
0,0.8015762694466877,0.7727894880810957,,64.0,20,AA,15,CF,-25,1,BC,1,0,199.4,other,1,1.0
0,0.3022202001812911,0.31255257925043645,,183.2,70,AA,6,CA,73,1,BE,1,0,200.0,other,0,1.0
0,0.5988887672789501,0.03150589796850877,,112.8,30,AB,6,CA,182,1,BA,1,1,500.0,other,1,1.0
0,0.0981034751164362,0.6192647489898156,,110.0,50,AB,2,CA,184,1,BE,0,0,1497.7,linux,1,1.0
0,0.7989456384279495,0.5343098674507367,,183.2,50,AC,3,CA,180,1,BC,1,0,1498.4,macintosh,0,1.0
0,0.0999612747379719,0.762944096104135,,109.4,50,AC,3,CG,172,0,BA,1,0,500.0,windows,0,1.0
1,0.0975688460514123,0.7773630304630791,,151.3,50,AC,2,CA,190,1,BB,1,1,199.3,linux,0,1.0
0,0.899280759317697,0.1399232654516538,,57.6,30,AB,5,CA,175,1,BE,1,0,499.3,windows,1,2.0
1,0.4002371423711862,0.8136496372752242,,279.5,40,AA,2,CA,117,1,BC,1,1,200.1,other,1,1.0
0,0.8995244645104368,0.8633512662158247,,27.4,50,AD,3,CB,172,0,BB,1,0,199.9,other,0,1.0
0,0.6994315058767168,0.6326180743055196,,61.7,10,AD,9,CA,123,1,BB,0,0,200.0,x11,1,1.0
0,0.2014975549955872,0.13179843972754154,,110.1,40,AA,5,CA,21,0,BC,0,0,200.0,macintosh,0,1.0
0,0.1061742267536738,0.5642860495607062,91.6,-2.1,30,AB,14,CA,147,1,BC,0,0,200.0,macintosh,1,1.0
0,0.9064334353530985,1.0033606607307697,48.0,-5.9,30,AA,11,CA,140,0,BC,0,0,199.7,other,0,1.0
0,0.7014003599323677,0.7103610939544501,,74.6,40,AC,13,CA,180,1,BE,1,1,998.5,other,0,1.0
0,0.7969667621798787,0.41758375383320584,81.2,20.5,40,AB,8,CB,49,1,BB,1,0,200.1,linux,0,1.0
0,0.9015207253782416,0.8440123508681803,,58.6,40,AC,9,CA,-6,0,BB,1,1,199.8,other,0,1.0
0,0.3011921399121484,0.5564932247487304,,6.6,40,AB,2,CE,92,0,BE,1,0,1500.7,other,1,1.0
0,0.8011442597438476,0.2586335884231393,,108.6,40,AD,2,CG,144,1,BB,0,0,200.3,other,1,1.0
0,0.2996610685255519,0.4183888668230434,,57.0,60,AA,1,CB,158,0,BA,1,0,200.1,other,1,2.0
0,0.5013398298127967,0.758301892314304,,284.3,40,AB,17,CE,13,1,BE,0,0,199.7,macintosh,1,1.0
0,0.3990729215440647,0.8007430543628841,,9.5,30,AD,8,CA,185,1,BA,0,0,199.6,other,0,1.0
0,0.800899929881623,0.06650802110285403,,39.4,20,AA,17,CA,-7,1,BD,1,0,199.3,other,1,1.0
0,0.0995701669304523,0.5572846369755985,,76.3,50,AB,1,CE,169,0,BB,0,0,1500.7,macintosh,0,1.0
0,0.7968390656367682,0.857567204856907,269.1,66.2,20,AB,9,CE,29,1,BE,1,0,200.1,linux,1,1.0
0,0.8008210124684035,0.6857167018047111,,102.3,20,AD,7,CA,167,1,BC,0,0,500.0,linux,1,1.0
0,0.3999403901029145,0.8730461948989884,356.4,116.6,30,AB,12,CB,194,1,BA,1,0,1498.5,other,1,0.0
0,0.4048375589300086,0.08567837376842248,328.8,83.3,40,AA,13,CA,136,0,BE,0,0,1498.0,windows,1,1.0
0,0.8015608691207821,0.3825613737394252,,27.0,20,AA,6,CA,137,1,BE,0,0,200.3,linux,1,1.0
0,0.2000046050899501,0.31196770292910925,,,20,AA,1,CA,171,1,BA,1,0,1500.0,linux,1,1.0
0,0.1991816130411949,0.21050037921965387,,28.2,50,AC,2,CA,171,1,BA,1,1,1500.9,other,0,1.0
0,0.1008665546905518,0.7533163632847925,,106.0,20,AC,5,CC,146,1,BB,0,0,200.1,other,0,1.0
0,0.8996831756325168,0.8368925894722764,,28.4,30,AC,1,CB,166,0,BB,1,0,999.4,windows,1,1.0
0,0.1007684941559766,0.5506921685896075,,222.7,60,AC,2,CA,161,1,BB,1,0,500.7,linux,1,1.0
0,0.7016089818244201,0.16338894239676519,,111.0,30,AA,11,CF,-18,0,BE,0,0,199.5,windows,1,1.0
0,0.0980377471534598,0.806399284462692,,55.8,20,AC,14,CF,-52,1,BE,0,0,199.4,windows,0,1.0
0,0.5074220405059365,0.6427591555818682,,-6.1,30,AC,14,CA,146,1,BB,0,0,500.1,other,1,1.0
0,0.3985013924555791,0.9837141948433915,,56.2,30,AA,12,CA,63,0,BC,1,0,199.4,linux,0,1.0
0,0.7994367103429098,0.8194558308139743,,141.2,60,AB,2,CB,172,1,BB,0,0,500.7,other,0,1.0
0,0.4045826301870106,0.17665715312932667,28.1,5.5,30,AC,8,CA,122,0,BC,0,0,997.3,linux,1,1.0
0,0.8983027618836502,0.6606891898019146,108.9,53.0,20,AB,18,CC,205,0,BA,0,0,499.8,other,0,1.0
0,0.9038583472849311,0.4017361232977166,57.3,-4.3,30,AC,15,CA,153,1,BA,0,0,500.5,other,1,1.0
0,0.2001567203840737,0.701958944617592,29.3,45.1,30,AB,7,CB,118,1,BC,0,0,499.3,macintosh,0,1.0
0,0.900273758004653,0.15560843864942991,168.8,77.6,20,AC,14,CA,30,1,BE,1,0,498.9,other,1,1.0
0,0.6967860419083892,0.0894286864114017,,98.2,20,AB,8,CA,196,1,BA,0,0,199.2,windows,1,1.0
0,0.3972683856167448,0.615281246196931,46.1,,30,AD,9,CA,50,0,BB,0,0,499.7,windows,0,1.0
0,0.5019729741856307,0.7829149215939283,,150.4,30,AB,12,CA,-45,1,BC,1,0,199.3,linux,1,1.0
0,0.0972301975499752,0.6172404436383436,,128.3,30,AA,9,CB,184,1,BA,1,0,1977.6,windows,0,1.0
0,0.79875964887602,0.1427151534257786,,54.7,30,AB,13,CA,32,1,BB,0,0,199.3,linux,1,0.0
0,0.0973348870623192,0.7796302441348665,,208.1,50,AC,15,CG,197,0,BC,0,1,1498.0,other,1,1.0
0,0.8058069802843913,0.6613438113327703,26.2,-7.0,69,AA,16,CA,157,0,BC,0,0,199.5,other,1,2.0
0,0.8965922385544409,0.24079110805561185,49.4,16.8,30,AC,5,CA,86,1,BC,0,0,199.9,linux,0,1.0
0,0.9009658919900023,0.7152228079906543,,116.6,20,AA,5,CB,-42,1,BB,1,1,199.8,other,1,1.0
0,0.8009801828963659,0.5157428665278354,13.8,17.8,70,AD,11,CA,160,1,BA,0,0,199.8,linux,1,1.0
1,0.0988212644944328,0.8030487057327166,,107.0,30,AD,8,CA,184,0,BB,0,0,995.7,windows,0,1.0
0,0.1009479272320009,0.778474929414782,,83.0,20,AA,2,CA,43,1,BC,1,1,200.1,windows,0,1.0
0,0.9052360843153769,1.0234213453656162,24.2,0.9,30,AA,14,CA,147,1,BC,0,0,1499.4,other,1,1.0
0,0.7035852177468992,0.0616522645355516,145.7,36.8,50,AA,15,CC,165,1,BC,0,1,200.1,linux,1,1.0
0,0.0974137802098041,0.4707575925688525,,39.9,30,AA,3,CA,192,0,BF,1,1,1496.5,linux,1,1.0
0,0.8953484759898364,0.03464498694932937,,164.3,40,AB,8,CA,219,1,BB,0,1,995.3,other,0,
0,0.9043390861827335,0.2512907475481725,8.9,184.8,50,AD,15,CA,143,0,BE,0,1,500.5,macintosh,0,1.0
0,0.4999349260275759,0.5191659245868986,,52.6,20,AB,15,CA,175,0,BE,1,0,1499.1,other,0,1.0
0,0.1972607071182072,0.889375006621261,,389.2,20,AB,13,CA,-67,1,BB,0,0,199.5,windows,1,1.0
0,0.3980364084389899,0.7083308458914296,,59.8,30,AC,10,CB,66,0,BC,0,0,199.3,linux,1,1.0
0,0.6012074677852717,0.2830502850672065,28.7,4.8,30,AA,6,CE,116,0,BC,0,0,997.6,other,0,1.0
0,0.0984837206323776,0.8790495672888706,30.6,381.0,30,AA,18,CA,206,1,BG,0,1,500.1,other,1,1.0
0,0.9020130427622273,0.8390473955181585,,20.4,50,AD,12,CA,84,1,BB,0,0,199.9,macintosh,0,1.0
0,0.2019333092919124,0.9018296944161764,,114.5,50,AD,5,CB,-15,0,BB,0,1,199.8,windows,1,1.0
0,0.1014334591495041,0.47287996635301655,,183.2,30,AC,15,CA,100,1,BC,1,0,199.5,other,0,1.0
0,0.105597357814496,0.5608172174938734,95.4,30.4,20,AB,20,CA,167,1,BA,1,0,199.6,other,1,1.0
0,0.1026352388270936,0.8607305750116258,63.4,0.3,20,AD,13,CA,166,1,BD,1,0,199.9,linux,1,1.0
0,0.9009171231987996,0.8619080100101544,55.0,69.2,30,AA,16,CC,100,0,BD,0,0,199.3,windows,0,1.0
0,0.5001586621562929,0.33539253082283277,,108.4,50,AB,2,CA,155,0,BB,0,0,500.7,other,1,1.0
0,0.8995894095091722,0.4249759961381066,28.6,11.4,20,AB,8,CE,112,0,BB,0,0,499.9,linux,0,1.0
0,0.899529189816806,0.9018313742741288,,355.1,40,AB,3,CA,161,0,BA,1,0,199.9,windows,1,1.0
0,0.2958159817926158,0.7060474170484934,,20.3,20,AA,17,CA,204,1,BA,1,1,1497.9,linux,0,1.0
0,0.8970459745780156,0.46311914719726266,,212.8,40,AB,11,CB,207,0,BC,1,0,498.6,linux,1,1.0
0,0.901188878052791,0.6993848520926563,213.2,,50,AC,11,CA,179,0,BC,1,1,199.6,windows,0,1.0
0,0.6034490030222642,0.24375234902851659,,106.3,40,AA,15,CA,162,0,BE,1,0,500.4,windows,0,1.0
0,0.6038314717021276,0.9769743248681285,108.1,74.1,30,AA,13,CA,154,0,BC,1,0,199.7,windows,0,1.0
0,0.8026872297560743,0.7611012657237405,,,20,AA,12,CA,162,0,BD,0,0,500.3,other,1,1.0
0,0.9008439925869706,0.49113728676666774,,95.8,50,AD,21,CA,186,0,BD,1,1,500.4,other,1,1.0
0,0.8009067329425177,0.8851440387285323,,111.3,20,AB,4,CD,26,1,BB,0,0,199.9,other,1,1.0
0,0.0989840211996525,0.6942316543499009,,365.7,10,AC,9,CA,192,0,BE,0,1,199.7,other,1,1.0
0,0.4969363200196084,0.1199972339684088,108.9,369.5,60,AC,15,CA,215,0,BA,0,0,1496.3,windows,1,1.0
0,0.1043650962124413,0.5833065797769296,30.5,39.6,20,AC,13,CA,128,0,BC,0,0,199.0,linux,1,1.0
1,0.0951346120695294,0.3894119129733733,132.1,49.6,40,AB,6,CA,198,1,BA,1,0,199.0,other,0,1.0
0,0.203347349806898,0.49643785994365286,,60.4,20,AC,7,CA,-18,0,BC,1,0,199.6,linux,1,1.0
0,0.1953537716561012,0.7145187680721806,38.4,95.8,30,AC,11,CB,199,0,BC,0,0,995.0,macintosh,0,1.0
0,0.8986668414670413,0.9034063594962697,47.0,281.7,40,AA,2,CA,184,0,BA,1,0,997.8,linux,0,1.0
0,0.1033066893872462,0.07527848655539314,27.7,26.4,30,AB,5,CA,109,1,BC,0,0,199.8,macintosh,0,1.0
0,0.2025016697611939,0.2526391765632812,,170.7,50,AA,8,CA,170,1,BA,0,0,1498.7,other,1,1.0
0,0.8975065104753346,0.7048363101917817,,43.4,50,AB,4,CA,194,0,BC,0,1,199.2,linux,0,1.0
0,0.7980518799190545,0.6933722094728156,124.0,93.7,30,AD,14,CA,-39,0,BB,1,0,199.5,linux,1,1.0
0,0.6961968430721092,0.328618268524846,,127.9,50,AC,12,CF,207,0,BA,0,0,1497.6,linux,1,1.0
1,0.4994588433309299,0.40295285727820807,,38.2,20,AA,11,CA,187,1,BA,0,1,199.5,macintosh,0,1.0
0,0.7995083671273615,0.34736036896108163,,24.0,60,AA,19,CA,198,0,BA,0,1,1501.0,other,0,0.0
0,0.395620590003295,0.8062249129823594,,134.3,20,AB,5,CB,209,0,BA,1,1,498.0,windows,0,1.0
0,0.2017765554048563,0.2926233121813008,,71.1,10,AC,14,CB,0,0,BE,0,0,199.2,linux,1,1.0
0,0.8984376997911643,0.4160407205621198,,329.2,30,AB,12,CB,199,0,BD,1,0,1497.5,macintosh,1,1.0
0,0.7996888306104346,0.058062453522044644,11.3,15.1,20,AC,5,CA,106,1,BC,0,0,199.6,linux,1,1.0
0,0.1045321679120034,0.42668302656423723,11.3,0.7,30,AA,13,CA,153,1,BA,0,0,200.1,linux,0,1.0
0,0.7977382356562573,0.13350086774994663,10.7,95.1,40,AC,4,CA,191,0,BE,1,0,1496.6,other,1,1.0
0,0.6004721686283816,0.0803372661838515,59.6,4.8,30,AC,11,CA,164,0,BB,0,0,1499.2,other,0,1.0
0,0.6026242698579102,0.39235542226169323,,,20,AC,16,CA,159,1,BA,1,1,200.2,other,1,1.0
0,0.0999310295404761,0.24872357486022828,,3.5,30,AD,12,CC,178,0,BC,0,1,998.0,other,0,2.0
0,0.1059331756580602,0.42071288732866585,27.5,0.4,30,AB,5,CA,119,1,BC,0,0,998.6,other,1,1.0
0,0.3968622983605331,0.5119797911413604,,138.2,40,AD,19,CA,210,1,BE,1,0,999.2,other,0,1.0
0,0.8987991148721092,0.4486600601333872,319.5,49.2,20,AA,19,CA,207,0,BA,1,1,200.1,linux,0,1.0
0,0.6037058811946002,0.8327317597969168,28.2,2.2,30,AC,5,CA,122,0,BC,0,1,997.7,macintosh,0,1.0
0,0.1016456600115533,0.5929296473304707,,219.7,30,AB,7,CE,89,1,BE,1,0,200.1,linux,1,1.0
0,0.5993396956413383,0.2763329141432459,129.4,17.3,30,AC,7,CA,104,1,BB,0,0,199.3,windows,1,1.0
0,0.899578759546273,0.8346328854319762,,107.3,50,AC,4,CA,173,1,BA,0,0,997.6,windows,0,1.0
0,0.6006867230367631,0.061858270197751405,29.8,14.7,30,AC,6,CA,113,0,BC,1,0,199.3,linux,1,1.0
0,0.2035116344648191,0.764378042576423,,30.8,20,AB,8,CA,-4,0,BB,1,0,199.6,other,0,0.0
0,0.7007836124448635,0.48600278297321614,,62.0,20,AD,5,CA,156,0,BB,1,0,199.9,other,1,1.0
0,0.0997438504596707,0.2294489465122888,,28.5,40,AA,2,CA,169,1,BA,1,1,500.8,other,0,1.0
0,0.8977638177094718,0.2964982716255737,8.5,19.8,30,AA,8,CC,67,0,BE,0,0,499.8,linux,1,1.0
0,0.4025173092665182,0.07287991584401562,,52.9,20,AB,16,CA,69,1,BB,1,0,199.7,windows,1,1.0
0,0.3983326060020524,0.8078844903467003,,32.6,40,AD,2,CA,186,0,BA,1,0,997.7,other,1,1.0
0,0.1062224182940658,0.9879693429740416,95.0,-5.1,50,AB,10,CG,136,1,BF,0,1,1499.1,other,1,1.0
0,0.0945886336001664,0.4537192974105516,,216.6,40,AA,6,CA,212,0,BC,0,1,498.0,linux,1,1.0
0,0.9002940116895964,1.0168298754155178,249.3,59.2,20,AB,15,CD,183,0,BA,0,1,499.9,other,0,1.0
0,0.8955126985917881,0.7466716133543275,57.5,23.1,30,AA,19,CA,220,0,BC,0,1,1498.4,windows,1,1.0
0,0.8970390858608215,0.19697059974537956,,385.2,30,AB,12,CA,198,0,BE,0,1,997.1,linux,0,1.0
0,0.3017783968080776,0.09820946226836552,,181.4,30,AA,10,CA,43,1,BE,0,0,200.0,other,1,1.0
0,0.8968562984733426,0.31987035260070085,104.1,70.1,40,AB,19,CA,217,1,BD,0,0,199.7,other,1,1.0
0,0.1013788569649515,0.33434006596540433,30.1,1.5,20,AC,10,CB,129,1,BC,1,0,199.9,windows,0,1.0
0,0.8013760706791481,0.07701481022384442,,79.0,20,AB,4,CA,36,1,BB,1,1,998.7,linux,1,1.0
0,0.099966272673407,0.10317957804498623,,108.9,40,AB,1,CB,158,1,BB,1,0,200.3,windows,1,1.0
0,0.096545977379323,0.8749896122631057,,68.8,30,AC,3,CE,191,0,BD,1,0,498.9,windows,0,1.0
1,0.2009620268077897,0.23079616599337172,,19.2,60,AB,11,CA,179,1,BB,1,0,199.6,windows,1,0.0
0,0.3997199620288152,0.9094224043908772,,108.7,30,AA,2,CA,168,1,BB,0,0,1991.5,macintosh,1,1.0
0,0.3024135188047723,0.31767143885191185,,20.5,20,AB,9,CF,126,1,BE,1,1,200.0,other,0,1.0
0,0.6971745059626265,0.1881438784813962,,61.7,20,AD,13,CF,-45,1,BE,1,0,199.7,linux,0,1.0
0,0.400036044619857,0.4338270533364842,,24.2,40,AC,6,CA,173,0,BC,1,0,1498.8,other,1,1.0
0,0.7026007412056163,0.1435846799150654,,-3.5,20,AA,15,CA,160,0,BC,0,0,999.2,windows,0,1.0
0,0.7987946421385125,0.003344270125887408,28.2,42.8,30,AB,5,CA,99,0,BC,1,0,200.0,linux,0,1.0
0,0.2022945231387425,0.8750094333284488,,62.3,20,AB,5,CC,-25,0,BE,0,0,199.9,linux,1,1.0
0,0.0955505786863671,1.0047729714299969,,149.4,20,AD,9,CA,197,0,BE,0,1,497.9,linux,0,1.0
0,0.204392544724689,0.084956700843323,,11.7,50,AA,11,CA,154,0,BE,0,0,501.0,windows,1,1.0
0,0.7997013162600313,0.3400518544524018,,181.6,40,AD,3,CA,168,1,BE,1,0,1500.5,linux,1,2.0
0,0.5989272007394144,0.23184911422156215,,112.8,40,AB,1,CB,184,0,BC,1,1,199.7,other,0,1.0
0,0.3958113389654077,0.6533195713438361,,282.0,40,AC,9,CA,210,0,BA,1,0,1957.4,windows,0,1.0
0,0.1989282307608575,0.8833056770425796,,139.1,30,AB,16,CF,-44,0,BE,0,0,199.2,linux,1,1.0
0,0.8033163379103283,0.5740285366839991,28.7,4.0,30,AB,5,CA,119,1,BC,0,1,199.5,linux,1,1.0
