date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
28,3,2.1,2056,13535,1.0,0,0,3,7,1602,563,1970,0,98117,47.3679,-122.113,1444,8258,324615
170,6,1.93,6176,2317,2.0,0,1,2,5,2707,1472,1968,0,98040,47.5602,-122.228,3378,7937,3060941
141,3,1.29,1315,5671,1.0,0,0,3,8,1430,928,1933,0,98029,47.7259,-122.198,2335,11576,186287
102,1,3.37,5105,22531,2.0,0,2,4,11,2752,550,1976,0,98006,47.6797,-122.135,3506,6204,1289447
59,4,2.85,1651,9796,2.0,0,0,3,8,2753,0,2008,0,98117,47.5726,-121.952,2580,51042,330155
53,3,2.47,2127,11590,2.0,0,0,3,10,4568,0,1997,0,98010,47.6355,-122.039,3720,9953,1042037
215,3,1.14,1364,252736,2.0,0,0,5,7,1683,424,1958,0,98056,47.7338,-122.186,2277,11994,122276
203,2,2.85,1548,36245,2.0,0,0,3,9,3129,0,2008,0,98034,47.6412,-121.947,3112,9648,728984
156,0,2.1,2105,26292,1.0,0,0,4,7,1306,0,1977,0,98059,47.5882,-122.281,1224,7964,240576
126,4,2.77,2263,4843,2.0,0,0,3,9,3654,0,2006,0,98065,47.7001,-122.021,3207,6248,2115858
180,3,2.66,2258,13278,1.5,0,0,3,7,1947,0,1995,0,98027,47.3629,-122.16,1473,6996,498619
75,3,0.65,778,13791,1.0,0,0,2,8,1081,173,1926,1968,98077,47.7737,-122.197,2099,5446,211123
300,4,1.62,1550,6834,1.0,0,0,4,8,903,0,1931,0,98155,47.6913,-122.389,1406,3491,315924
28,3,2.29,3692,2144,1.5,0,0,4,8,952,1017,1947,0,98023,47.7135,-122.246,3253,7657,879584
271,6,2.91,1410,2506,2.0,0,0,3,8,3782,992,2007,0,98148,47.5584,-121.879,3142,15703,274829
302,2,0.6,815,4965,1.0,0,0,3,7,1119,0,1925,0,98010,47.6951,-122.226,1651,19986,1076309
298,2,1.64,1532,17759,1.0,0,0,4,6,704,0,1950,0,98006,47.6162,-122.481,1416,9611,544393
73,5,0.78,882,5690,2.0,0,0,2,6,1384,0,1922,0,98168,47.5479,-122.002,1979,6964,270727
52,3,3.79,1712,230476,2.0,0,0,3,8,3012,459,2009,0,98070,47.6963,-122.043,2788,15096,1286424
300,2,4.34,3835,11024,1.0,0,0,4,8,3553,0,1984,0,98006,47.6629,-122.207,2730,41124,853191
159,2,0.48,749,1472,1.0,0,0,4,6,915,891,1921,0,98107,47.2304,-122.372,1396,6458,269384
142,2,3.2,2192,13248,1.0,0,0,3,7,1985,0,1992,1986,98125,47.6966,-122.07,2389,2868,547311
26,3,1.68,1675,12678,2.0,0,0,3,7,1348,201,1974,0,98177,47.5641,-122.124,2054,4982,726264
75,3,0.68,866,14812,1.0,0,0,4,6,1204,399,1930,0,98118,47.5767,-122.208,1740,196695,386053
158,3,0.49,837,4839,1.5,0,0,3,6,1030,695,1928,0,98028,47.643,-122.299,1489,9960,344649
67,4,2.9,2167,7244,2.0,0,0,5,7,3008,1349,1980,0,98102,47.256,-122.05,2752,3650,338638
222,4,2.27,2371,12672,1.0,0,0,3,7,1377,0,1974,0,98058,47.58,-122.307,1271,7530,642838
350,3,2.55,1543,10351,2.0,0,0,3,8,2549,0,1993,0,98177,47.2655,-121.955,2245,18691,450235
292,3,3.25,2828,25483,2.0,0,0,3,8,4230,0,2004,0,98148,47.5533,-122.009,3280,44569,569078
169,8,2.82,4932,12876,1.0,0,4,3,7,1689,0,1964,0,98122,47.7147,-122.446,1904,10516,149197
326,3,1.29,1381,5125,1.0,0,0,4,7,1035,215,1930,2015,98004,47.646,-122.408,1629,57799,142583
341,2,6.31,4145,14487,2.0,0,0,4,6,3999,1817,1997,0,98033,47.3723,-122.119,2559,54756,968424
109,2,2.83,5721,6944,1.0,0,1,3,9,1713,1497,1971,1998,98199,47.3696,-122.311,3166,47882,1544127
123,5,0.97,1123,1153,1.0,0,0,5,6,950,0,1919,0,98010,47.2203,-122.214,2042,9480,358813
349,4,3.11,6336,176776,1.0,1,0,4,7,3644,1336,1986,0,98045,47.5638,-122.317,2652,18991,2430626
360,4,0.66,974,4303,1.0,0,0,5,6,774,0,1923,0,98001,47.6803,-122.485,1260,7138,177566
324,2,1.41,2543,4946,2.0,0,4,3,7,764,898,1931,0,98019,47.3907,-122.405,2623,45676,255010
359,3,0.99,974,629,1.0,0,0,5,7,778,0,1923,0,98027,47.6636,-122.272,2339,16305,771751
181,2,1.23,3214,20240,2.5,0,2,4,5,1200,1048,1952,1996,98006,47.5866,-122.351,2873,43612,1620365
158,3,1.66,1709,5380,1.0,0,2,5,8,1206,1170,1929,0,98103,47.702,-122.364,1442,7176,183344
297,3,5.73,4254,11465,1.0,0,3,4,7,2481,835,1970,0,98055,47.6448,-122.1,2262,19012,368288
181,4,2.76,3758,4249,1.0,0,2,1,3,2068,1764,1976,1966,98039,47.669,-122.342,2919,7992,927524
115,2,1.71,1463,11318,1.0,0,0,3,8,1333,0,1971,0,98105,47.7053,-122.1,1645,46014,688275
93,4,3.69,2457,37914,2.0,0,0,3,6,3639,579,2006,0,98006,47.5745,-122.128,3416,4539,811768
108,3,2.71,2392,12302,1.5,0,0,3,6,1962,0,1995,0,98001,47.3519,-122.2,1147,10999,200038
359,2,3.09,2998,8138,2.0,0,0,3,7,2693,231,1991,0,98075,47.7194,-122.323,2555,1279,568991
351,4,2.49,1327,6681,2.0,0,0,3,8,2773,0,2000,0,98038,47.3036,-122.006,2811,5533,826943
311,4,3.05,2237,13421,1.5,0,0,4,7,1975,0,1996,0,98117,47.3483,-122.137,1474,75074,427248
107,2,1.74,1235,16749,1.0,0,0,5,7,1617,0,1945,0,98188,47.6935,-121.93,2319,12188,373690
306,4,2.3,3777,3581,2.0,0,4,3,9,4117,1006,1993,0,98072,47.3099,-122.281,2843,11386,1076827
68,4,2.21,5153,3157,2.0,0,0,1,10,3247,1298,1974,0,98115,47.633,-122.358,3186,8647,2480892
148,7,4.4,1697,8709,2.0,0,0,3,7,4201,1705,2003,1993,98092,47.4536,-121.784,3295,44638,593671
146,3,2.8,2526,12970,1.0,0,0,4,8,1956,781,1977,0,98092,47.2787,-122.136,1626,5751,424260
66,3,2.52,1997,9407,3.0,0,0,3,7,1534,0,1961,0,98059,47.4167,-122.208,2360,23057,896588
159,2,3.33,2030,7453,2.0,0,0,3,9,3374,0,2008,0,98059,47.5704,-122.042,2948,69774,798831
27,4,2.36,3223,5028,2.0,0,4,3,8,1967,1022,1973,0,98107,47.5805,-122.414,2651,3841,836960
186,4,0.74,997,10109,1.0,0,0,4,6,1207,189,1945,0,98074,47.3797,-122.146,1686,6360,380362
19,3,3.14,1329,5678,2.0,0,0,3,10,3030,0,2007,0,98045,47.5505,-121.864,2863,37418,436257
66,3,0.75,888,4923,1.0,0,0,3,8,1188,672,1933,0,98042,47.5482,-122.071,1976,11393,184716
71,3,1.76,1717,10486,1.0,0,0,3,4,1601,0,1945,1990,98038,47.3893,-122.216,1582,3822,590204
346,3,2.69,1419,9049,2.0,0,0,3,9,2207,0,1990,0,98040,47.6863,-121.823,2256,46567,874793
113,3,2.02,2260,12744,2.0,0,0,4,10,1729,0,1985,0,98177,47.4055,-122.242,1142,7205,166606
157,2,4.59,3606,12195,1.0,0,0,3,8,2233,0,1992,0,98007,47.6848,-122.344,1572,10972,425466
52,3,3.36,1528,16555,2.0,0,0,3,8,2990,0,2007,0,98112,47.3298,-121.888,2570,84631,479285
293,6,3.24,3949,13702,1.0,0,3,4,7,1032,655,1937,0,98105,47.6033,-122.436,1637,5516,201776
356,4,2.23,1844,12399,2.0,0,0,4,7,1577,445,1956,1966,98030,47.6411,-122.057,1925,3241,273308
317,4,2.65,1685,21306,2.0,0,0,3,6,2426,955,2004,0,98055,47.7569,-122.027,2208,4972,352410
350,3,2.88,2444,12079,1.0,0,0,3,6,2011,973,1982,0,98168,47.652,-122.312,1463,32099,595931
52,4,2.93,1535,2651,2.0,0,0,3,9,4077,0,2007,0,98038,47.6956,-121.973,3267,44545,957120
278,4,2.22,3255,28605,2.0,1,4,3,10,4908,0,1975,0,98045,47.5492,-122.066,3849,7826,638616
303,3,1.12,1354,9648,2.0,0,0,3,11,1091,764,1940,0,98004,47.5675,-122.361,1180,8143,239477
55,3,2.88,1750,12110,3.0,0,0,4,8,2030,0,1985,0,98177,47.3372,-121.939,1706,9859,494043
349,33,3.69,2694,12070,2.0,0,0,5,7,2301,0,1979,0,98022,47.4145,-122.137,1610,11258,363192
267,4,3.58,2166,9067,2.0,1,0,3,9,3115,769,2008,0,98058,47.6407,-122.101,2571,7157,482119
71,4,2.55,5345,6426,1.0,1,3,5,8,798,1082,1954,0,98105,47.6099,-122.412,2092,6293,843354
309,3,5.32,5232,16346,2.0,0,0,3,7,3077,1435,1992,2002,98103,47.6172,-122.231,2515,8364,896184
343,5,3.16,1954,262722,1.0,0,0,3,7,2016,0,1999,0,98065,47.4698,-122.037,1626,5858,368768
180,0,2.32,4782,146475,2.0,0,4,5,11,1144,0,1954,2008,98106,47.6343,-122.434,2054,196824,474983
75,0,0.69,1005,7940,1.0,0,0,3,12,1084,0,1932,0,98133,47.5757,-122.234,1460,7998,277198
158,4,2.95,1555,8432,1.0,0,0,3,8,2880,0,2006,0,98116,47.3564,-122.063,2038,6870,427217
156,4,3.21,3081,7079,1.5,0,0,3,10,4626,0,1997,0,98155,47.639,-121.952,3607,45807,969660
176,4,1.06,981,19961,1.0,0,0,4,7,1168,995,1921,0,98118,47.4381,-122.085,2549,9348,303263
355,3,2.18,5774,3244,1.5,0,4,1,9,3041,0,1978,0,98115,47.5699,-122.258,3457,38474,563973
319,2,3.21,3344,1491,1.0,1,2,4,8,927,1090,1936,0,98126,47.4544,-122.204,2664,9632,596516
31,3,0.52,818,4026,1.5,0,0,4,7,1067,171,1926,2004,98023,47.3198,-122.322,1540,10388,197323
302,3,0.39,632,577,1.0,0,0,4,7,850,852,1914,0,98042,47.6813,-122.18,2047,9209,301689
59,4,2.72,3536,11139,2.0,0,4,3,4,3317,1233,1989,0,98038,47.6291,-122.332,2781,17553,670732
306,5,2.88,1544,163912,1.5,0,0,3,8,3681,0,2007,0,98042,47.636,-122.054,3109,38072,570706
173,4,2.93,2377,13444,2.0,0,0,3,7,1722,0,1981,0,98148,47.7569,-122.081,1674,7725,506856
179,3,2.54,2293,13084,1.5,0,0,3,7,1654,0,1987,0,98102,47.7105,-122.275,1656,5214,485999
21,4,1.54,1277,7035,1.0,0,0,3,8,1521,0,1978,0,98040,47.5529,-122.189,2260,13433,279916
29,2,3.36,4579,5732,2.0,1,4,4,4,1934,1780,1977,1957,98034,47.7131,-122.356,2471,1108,750973
217,3,0.6,704,2175,1.0,0,0,4,7,1103,0,1917,0,98166,47.559,-122.009,2443,4373,338984
56,4,2.24,2518,2463,2.0,0,4,3,10,3557,1007,1981,0,98042,47.378,-122.062,3558,9108,495762
326,3,0.97,855,4911,2.0,0,0,3,6,953,0,1937,0,98118,47.6706,-122.331,2091,2925,791222
227,6,0.49,802,4274,1.0,0,0,4,7,1015,0,1926,0,98007,47.6976,-122.339,1401,5243,316795
56,4,4.29,4905,31806,2.0,0,0,3,9,3448,1469,1988,1977,98034,47.7153,-122.25,3141,4341,2763280
355,3,1.95,1943,12350,1.0,0,0,3,13,1750,0,1954,0,98107,47.6416,-122.214,1641,6659,384029
72,3,1.34,1380,10594,1.0,0,0,4,6,1272,0,1940,0,98029,47.4925,-122.21,1628,6293,670474
348,2,2.83,1695,21982,1.0,0,0,5,8,2179,0,1982,0,98040,47.6798,-121.821,2347,18105,851963
106,3,3.51,2634,12559,2.0,0,0,5,8,2329,482,1994,0,98038,47.5068,-121.998,1660,11644,221840
223,2,1.1,1181,3313,1.0,0,2,3,7,706,512,1931,0,98122,47.508,-122.331,2053,10753,490384
57,3,2.61,1277,8424,2.0,0,0,3,12,2787,0,2006,0,98155,47.5688,-121.915,2603,9236,432139
349,4,2.58,1591,40742,1.5,0,0,3,6,2846,0,2007,0,98144,47.5617,-122.003,3258,8437,432398
102,3,3.55,3040,264521,1.0,0,2,3,9,2234,0,1988,0,98166,47.5889,-122.271,2235,9416,242933
135,4,3.31,1868,42943,2.0,0,0,3,7,3062,0,2005,0,98105,47.6676,-122.047,2210,1829,1126519
307,4,2.97,1963,10908,1.0,0,0,3,7,2056,980,1970,0,98058,47.591,-121.961,2092,7378,568818
303,2,2.87,2526,17117,1.0,0,0,4,7,1691,765,1967,0,98059,47.3523,-122.1,2480,12853,189464
21,4,2.12,1305,6159,2.0,0,0,5,7,2772,0,2005,0,98024,47.3758,-121.739,2595,7946,335351
284,3,3.03,3277,9163,1.0,0,0,3,7,1769,0,1959,0,98059,47.6747,-122.442,1372,9337,227711
184,3,2.23,4098,2408,2.0,0,0,1,9,1147,1353,1958,2015,98006,47.6854,-122.422,2663,10858,906032
354,4,3.19,4244,11467,1.0,0,0,4,7,2060,1748,1975,0,98166,47.7725,-122.268,2907,4136,652524
285,3,3.35,3550,7623,1.5,0,0,4,9,4594,1018,1995,0,98001,47.65,-122.181,3291,5542,546209
147,1,1.34,1390,9786,1.0,0,0,4,7,1465,0,1940,0,98029,47.5167,-122.108,1879,4915,341860
289,3,2.52,2042,12938,1.0,0,0,3,7,1559,0,1979,0,98092,47.3863,-122.111,1727,2704,298238
44,4,4.08,3069,9181,1.0,0,1,3,5,3068,1291,2003,0,98010,47.577,-122.153,2480,16242,273712
325,3,1.06,1500,11759,1.0,0,0,4,6,1332,0,1953,0,98052,47.3569,-122.257,1270,8341,320352
116,3,2.41,2150,25066,1.5,0,0,3,6,1779,0,1993,0,98112,47.3742,-122.153,1307,35287,310449
300,4,0.8,1222,10993,1.0,0,4,4,6,1250,1170,1949,0,98148,47.5332,-122.177,1384,9389,567465
154,4,0.78,838,12103,1.0,0,0,3,7,997,1098,1926,0,98058,47.6038,-122.181,2180,8106,206764
28,4,3.04,3595,9874,1.5,0,0,4,9,1389,278,1981,0,98103,47.5174,-122.48,1325,7249,612376
23,3,1.17,1354,1695,1.0,0,0,4,7,1026,935,1942,0,98112,47.6947,-122.092,3213,8590,288547
329,3,0.33,667,1119,1.0,0,0,4,7,847,0,1916,0,98023,47.3791,-122.334,1454,9847,186620
214,5,2.0,2642,5143,2.0,0,0,3,10,4140,1255,1984,0,98117,47.5793,-122.171,3640,8396,860045
219,2,1.07,1078,56017,1.5,0,0,3,8,1411,525,1957,0,98148,47.7006,-121.969,1862,5975,543891
225,33,1.98,1599,3830,1.5,0,3,5,7,711,1625,1939,0,98133,47.5178,-122.337,2320,3401,536976
359,4,2.06,2124,13018,1.5,0,0,4,7,1601,0,1967,0,98001,47.539,-122.278,1204,4920,484137
166,4,2.81,2194,58503,3.0,0,0,3,6,2000,0,2002,2011,98008,47.7173,-122.114,1561,8762,338859
25,3,1.68,1222,50022,1.0,0,0,4,8,2002,0,1976,0,98136,47.6315,-121.894,2434,198060,362832
117,4,3.3,1803,2349,2.0,0,0,3,10,4229,0,2005,0,98125,47.3523,-122.009,3390,9554,952475
346,3,2.64,2735,10641,1.0,0,0,3,7,1835,265,1960,0,98065,47.3161,-122.253,1314,9938,278637
301,4,3.21,2516,43527,2.0,1,0,3,8,2300,471,1986,0,98022,47.6171,-122.102,2116,4549,764335
259,4,3.54,1574,6616,2.0,0,0,3,7,3637,0,2003,0,98077,47.6719,-122.055,2590,9060,543639
54,3,3.05,1618,7439,2.5,0,0,3,4,2964,578,2008,0,98077,47.6299,-122.002,2415,5358,452279
66,2,0.96,929,3826,1.0,0,0,3,7,1214,522,1929,0,98166,47.5876,-122.204,2221,7330,731800
314,5,3.78,2400,6310,1.0,0,0,5,7,2627,798,1951,2005,98107,47.1991,-121.934,2559,13287,399089
122,3,0.96,1160,11548,1.0,0,0,5,7,1385,0,1948,0,98105,47.7598,-122.069,1818,17693,261521
137,4,3.02,2025,10943,2.0,0,0,3,9,2296,0,2004,0,98106,47.6523,-122.068,1958,7011,455672
349,4,5.44,5223,9769,2.0,0,0,3,8,3384,629,1993,0,98075,47.1854,-122.263,2110,2752,993152
75,3,0.66,1090,5921,1.0,0,0,4,8,1010,744,1933,0,98117,47.5129,-122.315,1099,16692,163003
184,2,3.02,3443,9685,1.0,0,0,3,7,1321,0,1954,1988,98052,47.4912,-122.398,1602,1367,703717
227,3,1.19,1460,9395,1.0,0,0,3,7,1107,0,1934,0,98030,47.7407,-122.369,1197,2414,292226
297,1,2.89,4239,4108,1.0,1,2,3,8,1256,1309,1970,0,98178,47.7267,-122.324,2948,14522,1860575
298,5,1.18,1196,2573,1.0,0,0,3,7,710,0,1945,0,98115,47.6671,-122.447,1604,4925,336456
354,3,2.85,1829,3398,1.0,0,0,3,8,1465,583,1951,0,98115,47.635,-122.029,3488,4956,1095398
225,2,0.78,853,1876,1.0,0,0,3,7,652,0,1924,0,98024,47.7338,-122.435,1149,5057,388298
258,3,3.33,1805,10135,2.0,0,0,3,7,2670,0,2003,0,98059,47.6794,-121.896,1586,11270,237423
315,4,2.68,1795,12230,1.0,0,0,3,7,2070,0,1996,2012,98031,47.4668,-122.014,1790,8725,605194
347,3,1.89,1421,9864,2.0,0,0,3,9,2472,974,1978,0,98106,47.3358,-121.782,2679,16542,862465
225,2,0.61,986,6080,1.0,0,0,5,6,1153,193,1933,0,98117,47.7539,-122.283,1207,10325,230720
325,10,1.46,1366,6588,1.0,0,0,2,7,1429,0,1932,0,98116,47.4175,-122.193,1891,9689,655306
52,5,2.6,2789,12334,2.0,0,0,3,1,4716,1024,1997,0,98065,47.6298,-122.16,2928,17627,1320558
303,2,0.47,745,1766,1.0,0,0,3,8,1054,0,1915,0,98133,47.7095,-122.21,1840,7686,506355
129,1,5.08,4926,6280,1.5,1,3,3,9,3701,1436,1987,0,98022,47.6158,-122.18,2507,3995,901050
290,4,2.12,2049,24213,1.0,0,0,3,6,1538,974,1961,0,98074,47.6585,-122.316,1468,7808,509163
51,4,2.83,2255,1059,2.0,0,0,3,9,4828,0,1992,0,98006,47.5626,-122.015,3731,221228,1384239
317,4,3.14,2130,11178,1.5,0,0,3,8,2475,0,2002,0,98056,47.6661,-122.091,2898,7495,584232
315,3,2.26,5666,6436,2.0,0,0,4,4,2599,1285,1969,1994,98045,47.4794,-122.174,3602,21421,784117
188,3,0.57,747,5593,1.0,0,0,4,12,1153,0,1925,0,98006,47.3665,-122.134,1907,15986,241682
186,3,5.23,2610,7113,2.0,0,0,5,9,3650,0,2006,2003,98014,47.4661,-121.918,2712,12349,239834
125,3,3.59,2310,26321,1.0,0,0,3,10,3902,0,2003,0,98027,47.6664,-122.048,2957,1287,876096
321,3,2.91,2605,8811,2.0,0,0,3,7,2973,0,1994,1982,98168,47.6089,-122.221,3087,2425,1219707
157,1,0.71,944,1805,1.0,0,0,5,11,873,178,1920,0,98126,47.6888,-122.397,1870,11326,166331
324,3,1.26,1489,11403,2.5,0,0,3,13,1448,0,1947,0,98199,47.7412,-122.144,1496,7450,331411
62,3,1.33,1192,9071,1.5,0,0,4,7,1311,0,1953,0,98136,47.4906,-122.058,2490,6438,494899
319,2,2.73,1865,12184,2.0,0,0,3,7,2217,0,2002,0,98166,47.7051,-122.036,2177,7356,604546
26,3,1.67,1565,12263,1.0,0,0,3,7,1596,0,1953,2001,98007,47.5063,-122.153,1685,30482,287409
353,6,2.15,3961,2636,2.0,0,0,3,10,4244,836,1984,0,98177,47.5624,-122.212,3500,4348,920881
24,2,2.13,4170,152423,1.0,1,4,4,7,4362,1723,1981,0,98116,47.6469,-122.229,3543,17841,1211497
70,4,3.38,4708,13662,2.0,0,0,3,6,2237,841,1981,1958,98052,47.6587,-122.314,2702,2056,1461880
315,3,2.35,1397,10174,2.0,0,0,4,12,2407,0,1990,0,98155,47.7518,-121.971,2433,5048,415902
55,4,2.74,2109,11535,2.0,0,0,1,7,2207,0,1993,0,98011,47.3102,-122.214,1478,3785,324768
155,3,0.39,666,2712,1.0,0,0,4,7,942,0,1924,0,98052,47.3761,-122.134,1793,7673,457223
58,5,2.84,1673,29390,2.0,0,0,3,8,3283,0,2008,0,98070,47.6948,-122.074,2478,5014,1082414
280,7,2.03,2228,11782,2.0,0,0,3,10,4583,0,1991,0,98033,47.36,-122.038,3849,35867,1349110
319,3,2.73,2643,62519,1.5,0,0,3,7,1815,0,1989,0,98038,47.5065,-122.165,1083,8066,318916
124,3,1.26,995,4026,1.0,0,0,3,7,802,0,1921,2002,98126,47.667,-122.19,2398,7789,518107
280,1,2.73,3347,6508,3.0,0,0,4,9,3042,981,2000,1988,98168,47.7239,-122.371,1998,7333,439487
170,2,2.38,2563,15858,2.0,0,0,3,9,4144,0,1992,0,98118,47.6404,-122.102,3695,35371,832381
216,1,1.72,1770,8788,3.0,0,0,3,8,1717,0,1969,0,98027,47.4663,-122.367,1892,3623,157632
125,3,0.79,1209,48896,1.0,0,0,3,8,1281,0,1943,0,98024,47.5315,-122.185,1262,5721,257295
217,4,1.61,3969,4703,3.0,1,3,3,9,3997,0,1966,2004,98006,47.7,-122.213,3705,10052,868729
184,4,2.4,2416,40087,3.0,0,0,3,11,1712,0,1979,0,98115,47.7421,-122.37,2131,3654,1698107
189,4,2.89,4062,29130,2.0,0,0,4,5,4167,0,1998,0,98006,47.5661,-122.091,2883,252292,583149
53,3,2.39,1664,10199,2.0,0,0,3,8,2238,0,1992,0,98103,47.7643,-122.109,1687,5332,350714
302,4,2.57,4732,30520,2.0,0,3,5,4,4384,1879,1975,0,98006,47.4591,-122.005,3673,46298,475105
280,4,1.9,4533,25968,3.5,0,3,1,10,4391,0,1967,2014,98102,47.6324,-122.141,3417,10892,461762
112,2,2.81,1842,11337,1.5,0,0,3,6,2510,947,2001,0,98166,47.6182,-122.087,2703,5193,352600
345,3,5.35,3809,15291,2.0,1,0,4,7,4001,0,1997,2012,98092,47.6768,-122.086,2542,12187,666807
215,4,2.25,1307,2992,2.0,0,0,3,9,3380,0,2003,0,98055,47.6994,-122.011,3403,5488,763909
156,3,1.46,1337,11237,1.0,0,0,3,8,1524,0,1947,0,98059,47.5352,-122.065,1646,8630,442759
98,4,4.95,3412,32176,2.0,0,0,3,7,4007,0,1997,0,98166,47.2356,-122.003,2424,25507,631934
361,2,0.68,999,9591,2.0,0,0,3,5,1163,196,1940,0,98133,47.767,-122.223,1315,8158,409990
170,3,2.35,1718,23449,1.0,0,0,5,7,1949,779,1978,0,98115,47.3436,-121.974,1888,6682,306335
359,3,0.83,917,1660,1.0,0,0,4,12,962,415,1917,0,98117,47.7254,-122.243,2185,6912,452016
181,5,1.96,2010,62750,1.0,0,1,4,7,1493,769,1967,0,98178,47.6882,-122.091,1595,9476,467253
296,4,2.69,2088,20854,2.0,0,0,4,8,2223,0,1993,0,98011,47.5558,-122.215,1597,12376,419094
20,5,2.86,1815,5066,2.0,0,0,3,8,3304,0,2006,0,98019,47.6329,-122.11,3118,63290,1148771
184,2,2.0,2364,24748,1.0,0,0,4,8,1216,0,1962,0,98118,47.5571,-122.357,1016,5658,246930
108,2,2.06,1815,10253,1.0,0,0,3,8,1378,0,1982,0,98027,47.5252,-122.297,1420,8358,416293
320,7,2.51,5613,8769,3.5,0,3,1,11,1682,1896,1978,0,98024,47.6505,-122.402,2895,11380,835386
278,3,1.89,3629,137957,1.5,0,2,3,11,4566,0,1982,0,98014,47.5722,-122.16,3654,6591,1637369
360,3,0.51,807,2427,1.0,0,0,4,7,906,0,1920,0,98008,47.3622,-122.248,1655,18480,180869
314,3,1.49,1280,5038,1.0,0,0,3,10,1581,950,1984,0,98052,47.3338,-122.227,2002,6673,417247
359,3,1.0,1073,2657,1.0,0,1,4,6,1057,1078,1920,0,98027,47.4301,-122.25,1861,9309,207399
157,3,2.14,2481,12267,1.0,0,0,3,6,1202,245,1960,0,98059,47.5903,-122.361,1087,5175,349173
217,2,3.04,3727,12181,1.0,0,4,4,5,955,1133,1933,0,98027,47.7208,-122.133,2774,7154,318265
115,4,2.65,2415,5758,2.0,0,4,3,6,3299,1314,1996,0,98074,47.6973,-122.235,2826,7623,855456
