age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
35,4,171335,10,4,5,1,4,0,0,0,40,39,0
33,0,521575,11,4,12,1,3,0,0,0,45,39,0
56,6,247499,11,2,4,0,4,1,0,0,60,39,1
35,2,116705,9,2,4,2,4,0,15811,0,40,39,1
25,4,190216,15,3,4,4,4,0,0,0,40,39,0
44,4,171628,11,2,0,0,1,0,0,0,40,39,0
25,4,338005,7,4,4,3,4,0,0,0,40,26,0
34,4,120693,1,4,6,4,3,1,0,0,40,39,0
31,4,117607,9,4,3,4,4,1,0,0,40,39,0
61,4,45625,8,2,12,5,4,1,0,0,82,39,0
65,4,130406,15,2,3,0,4,1,0,0,40,39,0
32,4,311443,15,2,4,0,4,1,0,0,34,39,0
24,4,95707,15,4,10,1,4,0,0,2212,45,39,1
26,4,488360,15,4,4,1,4,0,0,0,34,3,0
37,4,201448,7,5,3,4,4,0,0,0,40,38,0
30,4,197069,9,1,1,4,4,0,0,1686,40,14,0
34,0,188677,11,0,2,1,0,0,0,0,33,39,0
28,4,152729,11,0,1,4,0,1,0,0,40,39,0
61,4,176785,9,2,13,5,4,1,0,0,40,39,1
59,4,128712,11,2,3,0,4,1,0,1990,55,39,0
45,2,307085,11,2,10,0,4,1,14825,0,60,39,1
40,0,153396,11,6,12,4,2,0,0,0,8,31,0
31,0,53366,11,2,4,0,4,1,0,0,34,40,1
57,5,201507,14,2,4,0,4,1,25168,0,40,30,1
54,2,187310,15,2,12,0,4,1,0,0,58,6,0
64,4,626257,10,2,3,0,4,1,0,0,40,39,0
38,4,197037,9,4,12,1,1,1,3207,0,50,39,0
28,4,111350,0,4,10,1,4,1,0,0,32,39,1
34,4,129582,13,4,12,1,4,0,0,0,23,31,0
29,4,237039,12,4,12,1,4,0,0,0,40,39,0
31,4,115034,11,4,7,3,4,1,0,0,20,39,0
60,4,251842,11,2,13,0,4,1,0,0,84,39,1
37,4,181676,15,2,10,5,4,0,98415,0,45,39,1
30,4,165883,15,4,12,1,4,1,0,2555,40,33,0
36,7,238678,9,4,7,3,4,0,0,0,40,39,0
58,4,54178,8,2,3,0,1,1,0,0,60,39,0
30,4,115253,11,0,10,1,4,0,0,0,40,39,1
37,7,50523,14,2,3,0,4,1,14770,0,40,39,0
29,4,346940,1,4,1,1,1,1,0,0,40,39,0
40,4,131578,10,4,3,2,4,0,0,0,40,39,0
64,4,315261,11,2,3,0,1,1,0,1888,50,39,1
31,4,239472,4,4,13,2,4,0,0,0,33,20,0
25,4,96894,11,2,6,1,4,1,0,0,19,39,0
48,4,171226,9,2,11,0,4,1,0,0,40,39,0
40,7,130437,7,4,3,4,2,0,0,0,40,39,0
32,4,168256,11,2,4,0,4,1,0,0,64,39,0
32,4,199866,15,4,8,1,4,0,0,0,37,39,0
55,0,182127,11,2,4,0,4,1,0,0,84,39,0
56,4,122447,2,2,12,0,4,1,100332,0,60,39,1
32,4,195162,9,2,3,2,4,1,0,0,50,39,1
55,4,123734,11,2,0,0,4,1,0,2522,40,39,1
40,4,252394,11,4,8,4,4,0,0,0,40,10,0
28,4,98763,11,2,0,0,4,1,0,0,60,39,0
26,7,230809,9,0,4,1,4,0,0,2859,19,39,0
48,0,254734,7,2,10,0,4,1,0,0,40,39,1
33,7,355975,15,4,8,1,4,1,0,0,81,39,0
64,5,382287,15,2,4,0,4,1,0,0,50,39,1
28,4,109171,15,5,13,1,4,1,0,0,60,39,0
50,4,172626,5,2,14,0,4,1,7555,0,40,39,1
60,2,211863,10,2,4,0,4,1,0,0,40,16,0
28,4,351316,15,4,8,1,4,0,0,0,19,39,0
32,4,403238,8,4,5,3,4,1,0,0,45,39,0
33,6,369766,11,6,8,1,1,1,0,0,37,39,0
56,4,55069,12,2,1,0,4,1,0,0,9,39,0
41,1,158918,6,5,11,4,2,0,0,0,32,3,0
32,2,16311,11,0,11,2,4,0,0,0,53,39,0
27,4,129128,11,2,10,0,4,1,0,2319,40,39,0
25,4,146374,14,2,10,0,4,1,0,0,50,39,0
53,4,45116,14,2,3,0,4,1,0,0,60,26,0
31,0,299608,1,6,10,5,4,0,16577,0,40,39,1
26,4,150838,1,5,10,1,4,0,0,0,60,39,1
30,4,109990,11,4,6,4,4,1,0,0,60,39,0
33,4,115838,3,4,7,1,4,0,0,0,34,39,0
25,4,257015,11,0,8,1,2,1,0,1570,33,39,0
29,7,232743,11,4,8,3,4,1,0,3133,40,6,0
33,2,172528,11,0,8,2,1,0,3020,0,40,39,0
28,4,235314,11,4,9,3,4,1,0,0,33,39,0
30,4,159658,15,4,9,4,4,0,0,0,33,39,0
28,4,40994,12,0,1,2,4,0,0,0,50,39,0
55,6,50406,1,2,4,5,4,1,0,0,69,11,1
29,4,175961,8,3,8,1,4,0,0,0,33,39,0
40,0,130556,11,4,8,1,2,1,0,0,40,39,0
45,6,182401,15,6,3,0,2,1,0,1890,45,39,0
59,2,50565,11,2,13,0,4,1,0,0,40,39,0
33,8,102225,9,2,0,0,4,1,13297,0,33,39,0
30,4,164223,15,4,12,1,4,0,0,0,40,39,1
37,4,177177,1,4,1,3,4,0,7739,0,56,19,0
62,4,130057,15,2,12,0,1,0,0,0,50,35,0
37,0,122776,11,4,3,3,1,1,0,0,22,39,0
29,2,105567,15,4,10,1,4,1,0,0,45,39,0
24,4,187617,1,4,4,1,4,1,0,0,40,39,0
61,6,368306,15,2,10,0,4,1,0,2525,50,39,0
62,4,572245,9,2,10,5,4,1,0,0,60,39,1
32,1,296402,10,4,8,3,2,1,4150,0,34,39,0
32,4,192530,10,4,0,3,4,0,0,0,33,39,1
38,4,133222,6,2,1,0,4,0,0,0,40,39,0
27,4,143134,11,2,10,0,4,0,0,0,40,39,0
27,4,232779,4,4,3,3,2,0,0,0,78,39,0
31,4,234336,15,4,0,1,1,1,0,1566,33,39,0
34,7,195891,11,4,13,3,4,1,0,2972,20,39,1
55,4,132857,15,2,12,0,4,1,0,0,68,39,1
47,4,72992,9,2,1,0,4,1,0,1885,83,39,0
39,0,125723,12,4,1,1,4,1,0,0,40,39,0
29,4,42203,9,4,12,1,4,0,0,0,34,39,0
26,4,322658,2,4,10,1,4,1,0,0,19,39,1
35,7,246025,11,6,1,4,4,0,0,945,40,39,0
63,4,128010,15,2,11,0,4,1,0,2998,45,3,0
53,4,367637,3,2,0,0,4,1,0,0,40,10,0
27,4,43259,0,4,10,3,4,0,0,0,33,26,0
27,4,159708,15,4,3,1,3,1,0,0,50,39,1
34,4,165308,8,2,1,0,4,1,0,0,34,39,1
32,5,198382,3,0,0,1,1,1,0,0,45,39,0
60,6,124827,7,2,10,0,2,1,0,0,40,39,1
40,2,171837,9,2,10,0,4,1,3505,0,50,39,1
40,2,204516,15,4,7,1,2,0,0,0,50,26,0
38,4,437922,15,4,12,3,4,1,0,0,37,26,0
28,4,349489,2,4,1,1,4,1,0,0,33,39,0
59,4,130868,10,2,4,0,4,1,0,1890,50,39,1
59,4,203053,6,2,3,0,4,1,0,0,84,30,1
28,4,229629,7,4,3,1,4,0,0,0,40,39,1
64,4,377999,8,2,14,0,4,1,0,0,40,39,1
47,4,95679,1,2,14,1,4,1,0,0,40,39,0
33,4,43582,11,4,1,4,4,0,0,0,40,39,0
28,4,225352,9,2,14,5,4,0,15350,0,50,39,1
36,4,218448,15,2,8,1,4,1,0,0,40,39,0
23,4,81547,12,0,6,1,4,0,0,0,55,39,0
35,4,203986,7,0,12,4,4,0,0,0,40,30,0
32,6,195069,9,2,12,0,4,1,0,0,50,0,1
30,2,159724,5,5,8,4,4,1,0,0,36,39,0
28,4,191525,15,4,0,1,4,0,0,0,55,39,0
60,0,128673,9,2,4,0,4,1,15081,0,40,41,1
41,7,132312,15,6,12,4,2,0,0,0,56,30,0
41,4,264026,11,2,4,0,4,1,0,0,35,39,1
61,4,202947,11,2,4,0,1,1,0,0,45,39,1
34,6,196751,11,2,3,0,4,1,0,0,33,39,0
37,4,213681,11,2,3,0,4,1,0,0,45,26,0
59,4,249107,14,2,3,0,4,1,0,0,69,39,0
26,4,32646,4,2,1,5,4,1,0,0,33,39,1
29,4,31167,1,2,1,5,4,1,0,0,50,39,0
63,4,253487,9,2,1,0,4,1,0,0,50,39,1
30,4,190194,11,0,5,4,4,0,0,0,34,39,0
40,2,258146,12,6,12,4,2,0,0,0,40,18,0
61,6,51264,11,2,3,0,4,1,0,0,40,39,0
49,4,190740,11,2,3,0,2,1,0,0,40,17,0
58,5,314325,14,2,5,0,4,1,0,0,45,35,1
29,4,185948,15,0,1,4,4,0,0,0,40,39,0
39,6,176033,11,1,10,4,0,0,0,0,18,4,0
67,4,130990,14,2,1,0,4,1,0,0,60,39,0
26,4,164915,9,0,12,1,4,1,0,0,33,39,0
65,5,204592,11,2,7,0,4,1,0,0,40,39,0
28,4,133297,11,2,3,0,4,0,1100,0,40,39,0
31,4,204528,15,0,10,1,4,1,13412,0,45,39,1
63,4,253828,14,2,12,0,4,1,7953,0,40,0,1
61,4,49109,11,2,12,0,4,1,0,0,60,39,0
38,1,197042,11,6,9,1,4,0,0,0,40,39,0
24,5,222196,11,4,4,1,4,1,0,0,19,39,0
34,6,191126,12,2,8,0,0,1,3501,2322,34,39,1
27,4,189615,3,4,3,2,4,1,0,0,19,39,0
28,4,177472,11,2,12,0,4,0,8052,0,45,39,1
34,1,202494,11,0,8,4,2,0,0,0,40,39,0
32,6,290387,6,4,8,3,4,0,0,0,40,39,0
29,4,285918,9,4,6,1,4,0,106835,0,33,39,0
62,5,209418,6,2,3,0,4,1,0,0,50,24,0
41,6,170662,13,4,1,4,0,0,0,0,13,35,1
27,4,128909,14,2,12,0,4,1,0,0,67,4,0
31,4,302096,0,5,7,4,4,0,0,0,40,39,0
33,4,225703,15,2,10,0,4,1,0,0,34,39,0
40,6,375650,9,3,12,4,2,0,0,0,38,39,0
34,0,48151,11,0,8,1,4,1,0,0,40,39,0
62,2,133214,4,2,4,5,4,1,15219,1890,36,39,1
57,7,130262,2,2,3,0,4,1,0,0,40,14,1
28,4,131892,8,2,4,0,4,1,0,0,50,39,1
65,6,303229,0,2,4,0,4,1,0,0,21,39,0
57,5,115878,15,2,7,0,4,1,0,0,50,39,0
27,4,189184,4,4,8,1,4,0,0,0,40,39,0
32,4,223850,8,2,1,0,4,1,0,0,40,39,0
29,4,184553,11,2,8,1,4,0,4316,0,40,39,0
45,8,123766,9,2,3,0,1,1,0,0,40,39,0
32,4,43012,12,3,4,5,4,0,19834,0,40,39,1
37,4,131188,11,1,1,4,2,0,0,0,40,0,0
34,2,115443,11,4,3,1,4,1,0,0,40,39,0
34,0,198650,6,4,13,1,2,1,0,0,40,39,0
30,4,238323,11,4,12,3,4,0,0,0,40,39,0
34,4,135453,11,0,10,4,4,1,0,0,50,39,0
30,4,115010,15,0,13,1,4,1,0,0,20,39,0
33,4,125449,15,4,10,1,2,0,0,0,40,39,0
51,6,184371,9,2,10,0,4,1,0,0,60,39,1
28,4,188687,9,4,1,1,4,1,0,0,55,26,0
29,4,184661,15,0,1,1,4,1,0,0,40,39,0
48,2,182769,9,2,10,0,1,1,0,0,40,39,1
27,4,116716,11,4,4,1,4,0,0,0,20,39,0
63,5,130813,11,2,10,0,3,1,0,0,55,20,1
29,4,187937,11,2,12,0,2,1,0,0,33,39,0
42,4,212262,9,3,13,4,4,0,0,0,40,38,0
57,7,130289,3,2,10,0,4,1,7546,1564,36,11,1
27,4,258671,9,0,3,0,4,0,519,0,33,39,0
30,5,138599,8,0,14,4,4,0,0,0,14,39,0
32,2,128936,8,5,8,4,4,0,0,0,13,21,0
24,4,149956,9,1,13,1,4,0,0,0,10,39,1
58,6,51960,9,2,14,0,4,1,0,0,21,39,1
29,4,351466,11,4,6,1,4,1,0,0,40,39,0
36,2,245057,15,4,1,1,2,0,0,0,35,39,0
32,2,271059,10,2,10,0,4,1,0,0,55,39,1
28,4,42480,11,4,8,1,4,0,8381,3081,40,39,0
31,4,97668,11,2,1,0,4,0,16565,0,40,39,1
38,5,102494,8,2,8,4,1,1,0,2477,45,39,0
28,4,150254,9,2,10,0,4,1,98614,0,67,39,1
51,4,44141,11,2,14,5,4,1,0,0,50,0,0
30,4,109118,1,4,7,3,4,1,0,0,40,39,0
30,4,122104,15,4,7,1,4,0,4729,0,40,39,0
48,4,175336,9,2,13,0,4,1,0,0,45,39,0
57,4,53019,15,2,5,0,4,1,3166,0,40,0,0
43,1,203129,1,2,8,0,4,1,0,0,20,39,0
46,2,89466,1,2,11,0,4,1,0,0,40,39,0
40,4,136591,15,4,1,4,4,0,0,1593,40,39,0
42,5,221425,15,0,12,2,2,0,0,0,23,5,0
28,4,128612,9,0,10,1,4,0,0,0,33,39,0
40,4,253669,10,0,8,1,4,0,0,0,40,40,0
60,1,259195,15,0,4,0,4,1,3755,0,69,11,1
42,1,304254,6,3,1,4,2,0,0,0,25,30,0
34,4,268004,9,2,10,5,4,1,14586,0,50,39,1
62,6,138360,11,2,3,0,1,1,0,0,45,39,0
60,4,198493,11,2,3,0,4,1,14926,0,69,39,1
32,4,215848,1,0,6,1,4,0,0,0,20,39,0
52,4,243943,11,2,0,0,4,1,7291,0,50,39,0
26,4,156565,9,4,4,1,4,0,0,0,40,39,0
31,4,534556,9,4,3,1,4,0,0,0,20,39,0
33,6,45119,11,4,12,1,4,0,0,0,40,39,0
40,1,198303,15,4,1,3,2,1,0,0,21,39,0
37,4,27557,9,2,11,5,4,1,0,0,40,39,1
30,4,207811,7,0,10,5,4,1,8554,0,50,39,1
25,4,343394,15,4,4,1,4,1,0,0,19,39,0
59,4,317609,9,2,4,0,4,1,0,0,50,39,1
33,4,95959,1,6,6,4,4,0,0,0,40,39,0
33,4,45153,11,4,10,1,4,1,0,0,40,39,1
29,4,110170,15,4,1,4,4,1,0,0,20,2,0
27,0,106570,11,4,8,1,4,0,0,0,40,39,0
30,6,105758,11,4,4,3,4,0,0,0,40,39,0
27,4,73527,8,3,1,2,4,0,0,0,36,26,0
36,4,203013,15,2,0,5,2,0,0,0,40,39,1
33,4,241987,11,4,6,3,4,1,0,0,40,26,0
34,4,240025,15,4,8,1,4,0,0,0,21,35,0
30,4,190571,9,4,4,1,4,1,0,0,20,39,0
30,4,192925,9,2,4,5,4,0,0,0,50,39,1
66,0,183978,11,2,12,0,4,1,0,0,60,39,0
26,4,105961,9,4,4,1,4,0,0,0,19,39,0
43,8,186193,8,2,12,0,1,1,0,0,15,39,0
48,5,49746,11,2,12,0,2,1,6268,2485,40,39,1
56,4,32891,11,2,0,0,1,1,0,0,54,39,0
31,4,347105,11,4,0,1,4,0,0,0,40,39,0
26,4,160618,9,2,5,0,4,0,0,0,45,39,1
40,0,559183,1,6,6,4,2,0,0,0,22,19,0
31,5,125895,11,0,10,4,3,0,0,0,40,39,0
32,2,115944,9,4,3,1,1,1,0,2909,20,39,1
60,6,49183,11,2,3,0,4,1,0,0,68,39,0
34,4,42470,11,6,12,4,2,0,3333,0,40,39,0
25,4,183216,11,0,10,1,4,0,0,0,33,39,0
59,4,50047,11,2,13,0,2,1,0,0,40,18,1
27,4,105047,9,3,8,1,4,0,5605,0,76,0,1
37,6,250684,3,5,11,1,4,0,0,0,50,39,1
28,4,157744,0,4,4,3,4,0,0,0,33,27,0
34,2,393872,9,0,10,0,4,1,15342,0,50,39,1
33,6,115320,15,4,1,3,4,1,0,0,55,39,0
34,4,239546,11,4,0,3,4,1,0,0,20,30,0
24,7,170162,5,0,3,1,4,0,0,0,45,39,0
63,6,243847,9,2,8,0,4,1,0,0,60,39,1
52,0,188905,15,2,3,0,2,1,0,2487,60,39,0
28,4,187513,1,4,1,3,4,1,0,0,49,39,0
51,4,179791,9,2,4,0,4,1,0,0,40,39,1
44,0,338314,12,2,6,0,4,1,0,1887,60,39,1
29,4,231650,15,4,1,3,4,1,0,0,45,15,0
27,2,67753,15,2,4,5,4,0,108223,0,40,39,1
32,4,166046,15,4,7,3,4,1,0,0,67,39,0
47,4,132530,11,2,8,0,4,1,0,0,45,39,1
35,4,110359,1,0,7,2,3,0,0,0,40,39,0
44,4,182253,15,2,4,0,4,1,0,0,82,39,1
32,0,45159,8,2,10,0,4,1,16209,0,34,39,1
36,8,249145,11,4,12,3,1,1,0,0,70,39,0
26,4,153283,1,4,3,1,3,0,0,0,49,39,0
42,6,206368,8,0,3,0,4,1,99734,0,40,39,1
27,4,44787,11,4,1,4,4,0,0,0,40,4,0
46,5,123581,11,0,0,4,2,0,0,0,40,40,0
40,4,130322,11,4,10,1,3,0,0,0,39,39,0
37,3,130298,3,1,1,4,4,0,0,0,40,0,0
29,4,109641,9,4,10,3,1,0,0,0,40,39,0
46,4,197260,11,2,3,0,4,1,0,0,45,39,1
25,5,31836,11,0,10,1,4,0,0,0,50,39,0
28,4,195322,11,0,1,5,4,0,0,0,56,39,0
59,0,296874,11,2,4,0,4,1,22299,0,50,39,1
30,0,166855,9,4,1,3,4,0,0,0,20,39,0
29,4,166273,15,4,8,3,4,1,0,0,40,39,0
33,4,251793,11,4,4,1,4,0,0,1688,40,39,0
35,4,198772,8,4,4,1,0,0,0,0,21,39,0
30,4,164672,15,4,12,1,2,0,0,0,40,39,0
26,4,181044,15,4,12,1,4,1,0,2214,45,39,0
27,4,314001,1,4,8,3,4,0,0,0,40,39,0
35,4,303398,11,4,7,3,2,1,0,0,35,39,0
61,6,310266,7,2,8,0,0,1,0,0,40,3,1
23,4,91455,11,3,3,1,4,0,0,0,40,39,0
36,1,234904,11,2,7,0,4,1,0,0,50,39,1
38,8,205346,10,4,4,4,2,1,0,0,67,39,0
59,4,366702,14,2,6,1,4,1,0,0,40,39,0
59,4,129117,0,2,4,0,4,1,0,0,40,39,0
50,6,400509,15,2,7,0,4,1,0,0,42,39,0
30,6,291069,9,4,10,3,4,0,0,0,40,39,0
60,4,316041,1,2,3,0,4,1,0,0,40,39,1
45,6,208575,15,2,7,4,4,0,0,0,13,39,0
30,4,289708,15,4,12,1,4,1,0,0,33,39,0
31,5,535887,5,5,10,5,4,0,16999,0,40,39,1
34,6,147919,11,0,1,1,4,0,0,0,55,39,0
61,0,215050,14,2,11,0,4,1,0,0,20,39,0
28,4,160302,1,0,3,1,4,0,0,0,50,16,0
61,4,138339,9,2,3,0,4,1,0,0,50,39,0
30,4,41580,11,4,13,3,4,1,109068,0,40,39,0
29,4,40932,9,3,3,2,4,1,0,2518,20,39,0
40,6,204343,7,5,0,1,2,0,0,0,39,30,0
40,4,198590,10,5,7,4,2,0,0,0,63,9,0
27,4,184665,9,6,8,1,4,0,0,0,50,39,0
28,4,315181,8,6,12,5,4,0,0,0,40,39,0
33,4,119457,0,0,8,3,4,1,0,0,34,39,0
49,4,189384,0,2,11,0,4,1,0,0,40,39,0
48,4,291118,7,2,3,0,4,1,0,0,21,39,0
27,4,140455,9,4,1,4,4,0,15344,1403,33,39,0
61,7,250328,9,2,4,0,1,1,0,0,85,39,1
53,4,162556,6,2,6,0,4,0,0,0,40,39,0
29,4,192767,11,4,0,1,4,1,0,0,20,39,0
31,7,165537,11,5,6,3,2,1,0,0,36,39,0
37,4,312219,5,6,6,4,2,1,0,0,55,39,0
35,4,419861,12,4,8,1,4,1,0,0,60,39,0
28,4,185986,15,4,12,1,2,1,0,0,19,39,0
39,4,270842,9,2,14,0,4,1,0,0,60,39,1
51,7,207936,10,6,3,0,4,0,0,0,58,24,0
37,8,119472,8,4,7,4,2,0,0,0,40,39,0
33,4,250468,7,0,10,4,4,0,0,0,40,39,0
28,4,124521,11,2,4,1,4,1,0,0,40,39,0
27,4,375424,4,0,4,1,4,1,0,0,40,39,0
30,4,194828,8,0,10,1,4,0,106756,0,40,39,1
27,4,280317,15,4,8,3,4,1,0,0,50,39,0
29,4,118753,11,4,0,3,4,0,0,0,40,39,0
31,2,120085,9,4,4,3,4,0,0,0,82,39,0
29,4,521889,11,0,3,2,4,0,0,0,50,39,0
35,4,123287,5,4,1,4,1,0,0,0,37,39,0
29,4,110265,4,4,13,3,2,0,0,0,40,39,0
31,8,222205,15,0,11,1,4,0,0,0,68,39,0
34,4,171796,15,4,1,1,0,1,0,0,40,19,0
32,4,43425,11,4,8,2,0,1,0,0,33,4,0
63,4,179370,12,2,10,5,4,1,3906,0,50,39,1
27,4,115017,6,4,9,3,4,0,0,0,40,39,0
66,4,126303,11,2,12,0,4,1,0,1891,11,39,0
59,4,233037,11,2,12,4,4,1,0,0,40,39,0
59,4,112192,15,2,3,0,2,1,0,0,40,39,0
40,4,286003,11,2,12,0,4,1,0,0,40,39,0
44,6,317129,11,2,12,0,4,1,0,0,40,41,0
29,4,41153,15,4,10,1,4,1,0,0,60,39,0
32,4,113433,9,4,1,1,4,1,0,0,40,39,1
29,6,401392,11,4,10,3,4,1,0,0,67,39,0
36,4,192254,15,3,13,1,4,0,0,0,13,39,0
42,6,186592,11,2,5,4,1,0,0,0,66,39,0
31,2,112087,11,4,13,3,4,1,0,0,40,39,0
30,1,118424,9,4,1,4,4,1,0,0,40,39,1
34,4,291345,14,4,12,3,2,1,0,0,40,39,0
29,4,99166,8,2,4,5,4,0,3270,0,34,39,1
31,4,173934,11,4,13,1,4,0,0,0,40,39,0
61,4,207352,15,2,4,0,2,1,0,0,40,39,0
39,4,310093,4,1,1,4,4,0,0,0,45,39,0
37,4,268173,11,2,3,0,4,1,0,0,40,39,0
26,4,187891,11,4,8,1,4,0,0,0,67,39,1
28,4,163091,11,2,10,1,4,1,7328,2494,50,39,1
34,4,36143,15,0,4,5,4,0,16130,0,50,39,1
66,4,183918,6,2,12,0,4,1,0,0,40,39,0
27,4,189913,11,4,4,1,4,1,0,0,9,23,1
31,4,292881,15,4,1,3,4,1,0,0,50,39,0
34,6,359243,7,4,8,4,4,1,0,0,40,39,0
34,4,95206,11,2,12,1,4,1,7924,0,10,39,1
40,4,197424,7,2,4,0,4,1,0,0,60,6,1
42,0,196789,12,6,8,4,2,0,0,0,54,33,0
30,4,197581,11,0,3,4,4,1,0,0,20,39,0
49,4,280242,11,2,14,0,2,1,0,0,49,39,0
35,4,238345,6,4,14,4,1,1,0,0,34,39,0
42,4,248545,15,2,3,0,4,1,0,0,35,39,0
31,4,118533,9,4,10,1,4,1,0,0,33,39,1
37,1,126655,11,4,10,1,4,0,0,0,40,0,0
25,7,240229,11,0,14,1,3,0,0,0,40,39,0
32,4,199115,5,0,3,4,2,0,0,0,22,39,0
53,5,47585,11,2,3,0,1,1,0,0,40,39,1
64,6,50456,3,2,11,0,4,1,0,0,83,39,0
56,7,140004,8,2,3,0,4,1,0,0,69,39,1
24,4,89274,15,0,10,1,4,0,0,0,10,39,1
26,4,336391,11,4,1,1,1,1,0,0,45,39,0
32,4,292126,11,4,13,4,4,1,0,0,34,39,0
58,4,182648,10,2,4,0,4,1,0,0,50,39,1
29,4,163638,8,4,6,3,4,1,0,0,49,39,0
40,4,34675,11,2,3,0,4,1,2679,0,50,39,1
27,6,480268,15,4,10,1,4,0,0,0,40,39,0
34,2,188571,11,0,7,4,4,0,0,1993,40,39,0
31,4,287698,15,4,7,1,4,0,0,2319,33,5,0
35,4,186634,3,2,1,5,4,1,0,0,40,39,0
29,4,66486,11,0,1,1,4,1,0,0,36,39,0
35,2,240431,15,4,14,1,2,1,0,0,60,39,0
42,6,130794,15,2,12,0,4,1,0,0,34,39,0
60,2,361417,11,2,8,0,4,1,0,0,45,39,0
63,7,181371,11,2,14,0,1,1,0,0,60,39,0
29,4,233672,15,4,6,3,4,1,0,0,40,39,0
59,4,180189,9,2,3,0,4,1,3622,0,60,39,1
41,4,219763,15,5,0,4,4,0,0,0,50,4,0
38,6,296360,8,4,13,3,2,1,0,0,35,39,0
42,6,109751,1,2,10,0,4,1,0,0,60,39,1
51,6,496282,11,6,14,2,1,0,0,0,40,39,0
61,4,375577,15,2,3,0,1,1,0,0,40,39,1
35,4,118173,11,4,12,3,4,1,0,0,45,39,0
30,0,196735,1,0,4,1,4,0,0,0,40,39,1
56,2,42636,11,2,3,0,4,1,0,0,37,19,0
31,4,188334,6,4,1,3,4,0,0,0,60,39,0
32,4,235940,11,4,1,3,4,1,0,0,40,39,0
63,1,128620,9,2,4,0,4,1,7668,0,45,39,1
34,4,167346,15,2,10,0,4,1,6697,0,45,39,1
57,6,655657,15,2,7,0,4,1,0,0,40,39,0
56,4,22993,8,2,12,0,4,1,5498,0,60,39,0
32,4,48631,11,2,8,0,4,1,0,0,40,39,1
39,4,105530,9,2,4,0,4,1,0,0,40,39,1
34,4,121547,11,4,0,1,4,0,0,0,37,39,0
26,4,113828,6,4,8,1,4,1,0,0,86,39,0
