fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,payment_type,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,has_other_cards,proposed_credit_limit,device_os,keep_alive_session,device_distinct_emails_8w
0,0.5999845997735015,0.17812989787581757,,20.7,40,AB,8,CA,184,0,BC,1,0,999.7,linux,1,1.0
0,0.6000589184385234,0.3384010024945028,,69.5,40,AD,13,CB,191,1,BB,1,0,200.2,linux,1,2.0
0,0.2001847944651174,0.10585575646185451,36.7,7.6,40,AB,10,CA,211,1,BC,0,0,999.9,linux,0,1.0
0,0.800020466299167,0.7697400329586169,,188.6,50,AA,9,CA,243,0,BC,0,1,1501.1,other,1,1.0
0,0.49995696414595,0.6853762201354585,,111.5,20,AC,11,CD,131,0,BC,0,0,1000.0,windows,1,1.0
0,0.6000652136770819,0.2083971400572071,,285.6,40,AB,13,CA,109,1,BE,0,1,200.1,other,0,1.0
0,0.4000865397410055,0.0800528177604148,,19.0,20,AB,17,CA,236,1,BC,0,1,1500.6,other,0,1.0
0,0.6000160436010425,0.7839343773421918,,23.3,30,AB,13,CA,112,1,BC,0,1,999.4,linux,1,1.0
0,0.3000150807113121,0.21603998935531266,,363.3,20,AC,5,CA,103,0,BC,0,0,200.0,windows,0,1.0
0,0.6999636522373701,0.11349561663872673,312.0,188.8,10,AC,5,CA,195,0,BA,1,0,999.6,windows,0,1.0
0,0.6999570381391756,0.8599372979840212,,52.5,30,AA,15,CA,189,1,BE,0,0,510.7,windows,1,1.0
0,0.6999929348564239,0.49900293466740886,102.5,11.8,30,AC,5,CA,57,0,BC,0,0,200.2,linux,1,1.0
1,0.9002203221650812,0.041775251240926015,,227.5,60,AC,4,CC,219,0,BA,1,0,1500.9,windows,0,1.0
0,0.3000739261637911,0.5910892872607962,,47.2,40,AB,6,CF,61,1,BC,1,0,200.3,linux,1,1.0
0,0.5000441872479063,0.9954800973671957,,91.7,20,AE,12,CA,39,0,BE,0,0,200.2,macintosh,0,1.0
0,0.1000528154777964,0.2177082702293327,26.2,8.5,30,AB,9,CA,19,1,BB,0,0,200.2,linux,0,1.0
0,0.600008032839433,0.551596312453033,,218.2,40,AB,3,CA,263,1,BA,0,0,1000.3,linux,0,1.0
0,0.0999558540795118,0.9950719070745916,,40.1,30,AC,7,CA,139,0,BD,0,0,200.2,linux,1,1.0
0,0.7000032114493838,0.3142276472373827,,119.2,20,AC,18,CD,44,1,BB,1,0,200.3,other,0,1.0
0,0.1000799302983762,0.48335439539486846,35.6,18.5,30,AA,9,CB,264,0,BC,1,1,999.8,other,0,1.0
0,0.7000020568615443,0.9963343860205388,,70.8,30,AB,19,CA,161,0,BC,0,0,1500.4,windows,0,1.0
0,0.9000545313761097,0.5526413376783409,,145.8,40,AD,7,CB,211,0,BC,0,1,1501.4,windows,0,1.0
0,0.7999815415218268,0.7718485233842511,11.1,17.8,60,AB,6,CA,239,1,BC,0,1,1000.3,windows,1,1.0
0,0.3001276666711703,0.4705057221121121,,123.6,40,AC,7,CA,83,0,BB,1,0,200.2,linux,0,1.0
0,0.5001594177629194,0.04514576164047743,,47.9,60,AB,7,CD,145,0,BC,0,1,200.1,windows,0,1.0
0,0.400112945061524,0.7968988202917928,,29.8,40,AB,13,CA,188,1,BB,0,0,500.6,windows,1,1.0
0,0.0998642023471669,0.6079413244175185,,156.9,40,AA,15,CB,-102,0,BE,0,0,200.2,windows,0,1.0
0,0.3000171724035894,1.0028585390223805,,174.3,20,AA,14,CE,-32,0,BE,0,0,200.1,other,1,2.0
0,0.800008917274229,0.1953381950089605,,229.5,20,AD,10,CB,159,0,BA,0,0,200.1,windows,1,1.0
0,0.4000231219678354,0.7272309549615229,,35.9,30,AB,14,CA,24,1,BB,0,0,1500.1,linux,1,1.0
0,0.0998986987200084,0.995911201890929,,366.8,50,AB,8,CD,106,1,BB,0,0,1500.4,linux,1,1.0
0,0.7000110642509666,0.5613910518407544,,326.5,20,AB,11,CA,199,0,BE,0,0,1501.0,linux,1,1.0
0,0.5001116785509491,0.3427946678616499,,61.0,20,AC,13,CA,129,1,BE,0,0,200.5,linux,0,1.0
0,0.5000828328055086,0.1753278661385093,,21.7,40,AD,13,CA,110,1,BB,0,0,200.2,windows,0,1.0
0,0.6998851393095756,0.8502208914499726,,31.2,30,AB,9,CA,283,1,BC,1,0,1500.7,windows,0,1.0
1,0.4999109249730745,0.021752470589444566,13.3,32.6,30,AC,13,CA,151,0,BC,1,0,200.1,windows,0,1.0
0,0.0999630863932549,0.7929317979090831,,68.6,20,AA,16,CA,79,1,BC,0,0,200.0,other,1,1.0
0,0.9000161427495472,0.32121503428025994,11.2,35.2,40,AB,6,CB,70,1,BC,1,0,200.1,linux,1,1.0
0,0.5999751160398333,0.3416044074640633,,51.9,30,AC,13,CA,9,1,BC,1,0,200.2,linux,0,1.0
0,0.8000170555070536,0.8072665703139145,,52.7,30,AB,12,CA,156,0,BC,0,0,200.2,windows,0,1.0
0,0.9001045867133141,0.2882988718854321,,52.7,30,AB,11,CA,96,1,BC,0,0,200.1,windows,1,2.0
0,0.2000822979312384,0.5991822876885017,64.6,12.0,30,AC,9,CA,196,1,BC,1,1,500.6,linux,1,1.0
0,0.1000335889932776,0.4119733457646917,,54.7,30,AB,8,CA,36,0,BC,1,0,200.2,windows,1,1.0
0,0.4000778785395633,0.7469926791407583,,67.1,30,AB,15,CA,140,1,BC,0,1,999.7,other,1,1.0
0,0.6000715494230047,0.7702989741896542,,27.0,50,AA,13,CA,77,0,BC,0,0,200.0,macintosh,1,1.0
1,0.8000313767079845,0.17077260307577535,,60.5,40,AC,13,CA,204,1,BB,0,0,1500.6,linux,1,1.0
0,0.9000505871638738,0.3013790103180015,,41.3,20,AD,10,CA,173,0,BA,0,0,201.1,windows,1,1.0
0,0.700003782527212,0.15573239324495963,,20.8,30,AD,16,CA,109,0,BB,0,0,200.5,other,1,1.0
0,0.3002386819984653,0.7672793062640337,,36.4,40,AC,7,CA,72,1,BB,1,1,200.2,linux,1,1.0
0,0.1000786853609723,0.8008052029326758,,107.4,20,AB,14,CA,107,0,BE,1,1,200.2,other,1,1.0
0,0.7000180085648446,0.21632051792284882,,34.5,40,AC,6,CA,83,0,BB,1,1,200.2,windows,1,1.0
0,0.1000370845815364,0.7054822688269153,,108.9,10,AD,13,CA,39,1,BE,0,0,200.3,other,1,1.0
0,0.8000449972742774,0.44886701479398206,28.7,4.7,30,AC,8,CF,164,1,BB,0,1,1500.7,windows,1,1.0
0,0.7999913260377208,0.8567489024917921,11.2,8.9,30,AC,10,CA,140,0,BC,0,1,999.6,x11,0,1.0
0,0.4000867678517307,0.23056309350395565,,33.7,40,AC,3,CC,100,1,BB,1,0,200.3,linux,1,1.0
0,0.2001959381608749,0.19096188483778687,,382.4,20,AA,10,CB,64,0,BB,1,0,500.5,windows,1,1.0
0,0.7999968855709859,0.6011710912660293,,21.9,30,AA,19,CB,194,0,BC,0,0,1500.4,linux,1,1.0
0,0.9000180856174315,0.8943551217104735,10.8,3.3,30,AC,15,CA,240,1,BC,1,0,1000.0,linux,1,1.0
0,0.3000854628103103,0.45875479000925345,,24.2,40,AD,17,CA,185,1,BC,0,0,1500.8,linux,0,1.0
0,0.5000385216583735,0.06695196565012736,122.5,15.9,30,AB,10,CF,101,0,BC,1,0,200.2,other,1,1.0
0,0.8999808127066646,0.17163810761233256,,117.4,40,AB,9,CA,210,1,BA,1,0,1501.1,other,1,1.0
0,0.5000392096373497,0.6721705174817716,31.7,1.4,20,AC,9,CA,63,1,BC,0,0,200.2,macintosh,1,1.0
0,0.1000206766558723,0.3955133899741968,,61.4,20,AB,5,CE,24,0,BE,0,0,200.2,windows,1,1.0
0,0.4000739946215793,0.7838389967012751,11.1,4.6,20,AD,14,CA,66,1,BC,1,0,200.1,windows,1,2.0
0,0.2000564193034499,0.79027412633935,,46.9,30,AB,15,CA,82,1,BC,1,0,200.1,linux,0,1.0
0,0.1001863728744568,0.05132999812190764,29.8,2.0,30,AB,14,CA,35,0,BC,0,1,200.3,linux,0,1.0
0,0.8000402931886699,0.1449056109323792,,82.7,50,AD,1,CA,222,0,BA,1,0,500.6,linux,1,1.0
0,0.8000030884297323,0.6026456493797202,,41.2,30,AC,11,CA,124,1,BC,1,1,200.1,linux,1,1.0
0,0.8001135129820348,0.7811600889103743,38.6,20.3,20,AB,9,CA,201,1,BC,0,0,1501.4,other,1,1.0
0,0.0999521800250606,0.43322190387976,52.5,15.5,30,AC,13,CD,51,0,BC,0,0,200.3,linux,0,1.0
0,0.8999996537921348,0.8637188707807215,11.1,181.5,50,AC,7,CA,124,1,BA,1,0,999.7,linux,0,2.0
0,0.3001911830630926,0.9010307178039321,,106.1,20,AC,20,CD,100,1,BB,0,0,999.8,linux,0,1.0
0,0.8999254252149944,0.8641808013788027,,79.4,20,AD,12,CA,199,1,BA,0,0,1995.0,other,0,1.0
0,0.0999765134626483,0.38987143921661366,92.3,8.6,20,AC,12,CA,104,0,BB,0,0,200.2,linux,1,1.0
0,0.9000061701360274,0.0845310694795968,23.9,40.7,30,AA,12,CA,61,1,BD,0,0,200.2,windows,0,1.0
0,0.1001408713177469,0.7414089534709591,35.9,8.5,40,AB,11,CA,196,0,BC,0,0,1500.4,windows,1,1.0
0,0.6999242403583116,0.5025316424218967,,14.2,30,AC,9,CF,67,1,BB,1,0,200.1,linux,1,1.0
0,0.7999971330330005,0.48918566889266774,107.4,143.5,30,AC,5,CA,124,0,BD,0,0,200.2,x11,1,1.0
0,0.8999980570359379,0.8922472924442488,,37.0,40,AD,10,CA,141,0,BA,0,1,200.3,other,1,1.0
0,0.6999884413814682,0.5649564313260674,,172.1,10,AB,6,CA,168,1,BC,1,0,1500.6,windows,0,1.0
0,0.4000896733852741,0.2964499808054266,,48.2,10,AA,9,CE,89,0,BE,0,0,200.2,other,0,1.0
0,0.6999301877528884,0.814422171614514,,29.5,40,AD,9,CD,58,0,BC,0,0,200.4,other,0,1.0
0,0.2001426786865498,0.5353994730749041,,248.6,60,AB,7,CC,177,0,BE,1,1,500.9,linux,1,1.0
0,0.8999884622255472,0.4777640644123625,,37.0,40,AD,12,CA,96,1,BC,0,0,200.2,other,0,1.0
0,0.9000347193641792,0.7936283248143117,,71.8,40,AC,8,CA,33,1,BE,1,0,200.2,other,0,0.0
0,0.5999590449207662,0.4971458839491864,12.1,4.9,20,AC,12,CA,77,1,BC,0,0,200.2,windows,1,1.0
0,0.7999970750886921,0.2936412144974677,,63.9,40,AD,11,CA,84,1,BB,0,0,200.3,windows,1,1.0
0,0.7998990135647623,0.993096035701531,129.1,14.0,20,AC,23,CA,132,1,BC,0,0,500.4,other,1,1.0
0,0.7999584525719418,0.3263832206168924,,358.3,20,AB,5,CA,137,0,BA,0,1,500.6,macintosh,0,1.0
0,0.1000218680443385,0.47701433495571144,95.0,384.1,20,AD,11,CA,81,1,BA,0,0,1500.5,windows,0,1.0
0,0.9000023863153473,0.7555940580733912,,133.6,20,AB,3,CA,190,1,BB,0,1,200.1,other,1,1.0
0,0.5000977080688577,0.8910798471004471,11.2,26.3,20,AD,18,CA,194,0,BE,0,0,1500.8,other,1,1.0
0,0.9000606438600725,0.05904548097265743,,199.2,30,AA,15,CB,237,0,BA,1,1,1000.3,other,1,1.0
0,0.1000545479300726,0.08233212698886608,,123.3,40,AA,8,CA,7,1,BA,0,1,200.3,windows,0,1.0
0,0.4002085829106017,0.17004259453589496,,223.7,30,AB,9,CA,104,0,BE,1,0,200.2,other,0,1.0
0,0.5999932302072539,0.5940361235434696,99.3,4.3,10,AB,7,CF,152,0,BC,1,0,200.3,macintosh,1,1.0
1,0.7001533090338296,0.1139201083477962,,116.8,60,AD,7,CB,151,0,BC,1,0,500.5,windows,0,1.0
0,0.1000838227893956,0.8444256369420902,28.9,25.8,20,AA,13,CF,22,1,BC,1,0,200.1,windows,1,1.0
0,0.6999730628268566,0.07421608155351339,,129.8,70,AA,3,CC,101,1,BC,1,0,200.1,linux,0,1.0
0,0.8999874367595859,0.29008054928716964,73.9,23.7,40,AC,12,CA,86,1,BB,0,0,200.3,linux,1,1.0
0,0.9000319950744605,0.4505852165366415,111.0,5.3,50,AD,4,CA,178,0,BC,0,0,1500.7,linux,1,1.0
0,0.0998904302685342,0.18346428599668163,,362.1,20,AB,12,CA,45,1,BE,0,0,200.1,macintosh,0,1.0
0,0.6000568589489946,0.42057971906373864,,188.7,50,AB,4,CA,47,1,BB,1,1,200.2,x11,0,1.0
0,0.5999703475771789,0.1405105285664104,,186.3,60,AA,4,CC,95,0,BC,0,1,199.7,other,0,1.0
0,0.5999883743458969,0.8353041487496898,,290.4,50,AD,8,CA,36,1,BE,0,0,200.2,other,0,2.0
0,0.5001044565194519,0.8234423814324583,,157.7,20,AA,12,CA,87,0,BE,1,0,200.3,windows,1,1.0
0,0.7999605400082557,0.44268141295581176,,185.5,20,AD,16,CB,27,1,BC,0,0,200.2,linux,1,1.0
0,0.2003325411113415,0.8906526597824826,168.6,171.3,50,AA,12,CB,144,1,BC,0,1,200.1,other,0,
0,0.4000743679861717,0.18266333544919838,11.2,11.0,30,AD,12,CF,29,1,BF,0,0,200.2,linux,0,1.0
0,0.1000678152217329,0.3010384496713143,12.8,15.5,10,AD,10,CA,145,0,BC,0,0,500.2,linux,1,1.0
0,0.6999721619065679,0.6231561630544852,,106.3,40,AA,14,CB,28,1,BA,0,0,199.8,other,1,1.0
0,0.9000592958063669,0.2957264393032971,,350.6,20,AA,15,CA,138,1,BE,0,0,200.1,other,1,1.0
0,0.9000066792927406,0.4430039330251035,,72.0,40,AC,8,CD,174,0,BC,1,0,200.1,windows,0,1.0
0,0.100060180318107,0.8493613746961384,31.9,3.3,20,AB,10,CA,108,1,BB,0,0,500.4,x11,0,1.0
0,0.300228755891531,0.8436560121653004,32.8,15.4,20,AC,18,CA,82,1,BC,0,0,200.2,linux,0,1.0
0,0.0999497530093705,0.25850560247383897,,122.2,60,AB,4,CC,187,1,BA,0,0,1500.5,x11,0,1.0
0,0.0999959381362831,0.7314996149482084,,116.8,40,AB,12,CA,98,0,BE,1,1,200.2,other,0,1.0
0,0.6999396671136656,0.8936163822687675,9.0,30.5,30,AC,25,CA,144,0,BB,0,0,200.2,windows,0,1.0
0,0.6999492410554422,0.20226138934507681,,26.2,30,AC,15,CA,82,0,BC,1,0,200.2,linux,0,1.0
0,0.4000499930595769,0.15583425706677487,,70.7,50,AC,8,CE,28,1,BB,0,0,200.2,linux,1,1.0
0,0.6000682491891225,0.8351739605111949,,45.3,30,AB,13,CA,199,1,BC,0,0,1501.2,other,0,1.0
0,0.600038526736955,0.37073941270682914,,93.4,30,AA,12,CA,170,1,BC,1,0,999.6,linux,1,1.0
0,0.200132972032164,0.5367209001125041,,371.1,30,AB,22,CA,123,0,BE,0,0,200.1,other,1,1.0
0,0.4999466538047686,0.2950801550347112,,85.4,50,AD,6,CD,80,1,BC,0,0,200.1,linux,1,1.0
0,0.4000675434930061,0.7104643274370281,,32.1,20,AB,18,CA,57,1,BC,0,0,200.2,macintosh,1,1.0
0,0.6000105437711272,0.6367419548513342,,97.0,50,AD,4,CB,154,0,BB,1,0,999.7,linux,0,1.0
0,0.8999917354626482,0.6802797006226036,50.1,24.5,40,AA,6,CA,120,1,BC,1,0,200.1,macintosh,1,1.0
0,0.099986925551416,0.8939805460147398,,200.2,50,AC,4,CA,225,0,BA,1,0,1000.1,windows,0,1.0
0,0.6999814505352361,0.5797112556537578,56.3,15.9,20,AB,18,CB,71,0,BC,0,0,200.2,other,0,1.0
0,0.1000983263252292,0.0541165897077535,28.7,19.3,20,AC,15,CA,79,1,BC,0,0,200.3,other,1,1.0
0,0.7999983941855111,0.1700209979658988,,18.3,50,AC,11,CA,63,1,BB,1,0,200.1,other,0,1.0
0,0.8999866895461207,0.3875429949656972,93.5,-5.8,30,AC,14,CA,76,1,BD,0,0,200.2,linux,0,
0,0.8000380625083351,0.008995857108367505,33.1,16.6,30,AC,11,CA,138,0,BC,0,0,999.3,linux,0,1.0
0,0.4000431060311598,0.4832357468783526,,142.1,40,AD,7,CA,143,1,BC,1,0,1000.3,windows,1,1.0
0,0.4000622034959668,0.3860105658640888,58.2,11.9,20,AC,14,CA,119,1,BC,0,0,200.2,linux,1,1.0
0,0.0999783407678539,0.876119083448386,14.8,11.0,10,AC,10,CA,150,1,BC,1,0,200.2,linux,0,1.0
0,0.9000642419014526,0.014716670239558624,,46.6,40,AC,6,CA,185,0,BC,0,0,1500.5,macintosh,0,1.0
0,0.9000791519805921,0.19957850001052366,33.4,9.0,40,AB,6,CD,31,1,BC,0,0,199.8,windows,0,2.0
0,0.6001024683952788,0.057450266284401266,91.3,12.7,40,AC,8,CD,86,0,BB,0,0,200.2,linux,1,1.0
0,0.7999888075713252,0.7239777632350983,51.3,12.8,30,AA,11,CA,238,1,BC,0,1,999.6,linux,1,1.0
0,0.0999277182684842,0.29141967603317426,,38.3,30,AD,9,CE,102,1,BB,0,1,200.0,linux,1,1.0
0,0.9000333430735493,0.48068914645695854,,203.4,40,AB,2,CA,219,1,BA,1,0,200.3,linux,0,1.0
0,0.799990764480509,0.07902462006434198,,340.9,30,AA,14,CA,-27,0,BE,1,0,200.3,linux,1,1.0
