fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,payment_type,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,has_other_cards,proposed_credit_limit,device_os,keep_alive_session,device_distinct_emails_8w
0,0.3047087022101657,0.5294855793989377,,40.3,30,AB,18,CB,31,0,BC,0,0,200.3,linux,1,1.0
0,0.8978740083468679,0.4569456118404804,,114.8,20,AD,4,CA,94,1,BE,1,0,200.2,windows,0,1.0
0,0.8978330936079172,0.0436892163810012,,65.4,60,AA,6,CA,216,1,BC,0,0,201.1,windows,1,2.0
0,0.9054162611618819,0.14472334868698772,90.8,17.0,40,AA,23,CB,30,0,BE,1,0,199.9,linux,0,1.0
0,0.6971723177111653,0.05344736042638219,,198.2,60,AB,7,CC,221,1,BE,1,0,1504.0,other,1,1.0
0,0.4990251596522324,0.9427229654719039,,189.2,20,AB,12,CA,-16,1,BC,1,0,479.7,linux,1,1.0
0,0.096780408110138,0.7290262763681671,,75.2,30,AA,5,CB,211,0,BB,0,1,502.2,macintosh,1,1.0
0,0.7007538282189191,0.2908610571603431,,16.7,20,AA,6,CB,39,1,BE,1,0,200.4,other,1,1.0
0,0.7981406040369025,0.06623637317214992,56.6,146.6,30,AB,5,CC,192,0,BC,1,1,502.0,linux,1,1.0
0,0.7039450296643599,0.19131745151204815,,16.0,20,AA,20,CA,31,1,BE,0,0,200.1,linux,0,1.0
0,0.1948428481675074,1.009508611584611,,159.9,30,AD,11,CA,216,1,BD,1,1,201.0,windows,1,1.0
0,0.5021368747829571,0.2593205983314879,,77.1,20,AD,18,CA,131,1,BC,1,0,500.2,linux,0,1.0
0,0.89788183705689,0.5992767130068197,,163.1,50,AB,4,CA,210,1,BB,1,0,1001.9,windows,1,1.0
0,0.1065706782477173,0.06978078596718386,,47.9,20,AA,19,CA,47,0,BC,0,0,200.4,linux,1,1.0
1,0.7977464871031326,0.977614328784872,,193.7,30,AD,7,CC,69,1,BF,1,1,499.8,windows,1,1.0
0,0.7994123258776545,0.8936442854364874,,67.8,20,AA,4,CB,133,0,BC,0,0,200.1,linux,0,1.0
0,0.8051384809389939,0.4694753013505368,,13.1,20,AA,22,CB,41,0,BB,0,0,200.2,other,0,1.0
0,0.6979977126243156,0.7665387107549942,,240.4,40,AA,3,CA,130,0,BC,1,1,1500.3,other,0,1.0
0,0.6034004032984795,0.29167772037040435,305.3,44.2,40,AC,20,CA,37,0,BC,0,0,200.1,other,1,1.0
0,0.3968423507820958,0.04494248299743679,,46.8,40,AC,6,CA,227,0,BA,1,0,1504.1,windows,1,
0,0.5973472555084097,0.6274125454776357,,109.6,50,AB,7,CA,225,0,BC,0,0,201.1,linux,1,1.0
0,0.6041297932279208,0.07552142102734344,,116.5,20,AB,20,CF,32,0,BC,0,0,200.2,linux,0,
0,0.0979124008327904,0.40169637363705124,,122.8,20,AA,6,CA,64,0,BE,1,0,500.9,other,0,1.0
0,0.8994621754939153,0.25650511527075687,10.8,35.9,30,AA,12,CC,39,1,BC,1,0,200.4,macintosh,0,1.0
0,0.1017709572486691,0.8871156163196537,94.5,6.1,30,AB,13,CA,300,1,BE,0,0,995.8,other,0,1.0
0,0.9032934669405024,0.21529203478025832,,27.3,30,AA,16,CA,40,1,BC,0,0,200.0,other,1,
0,0.8037262489547925,0.41864762415934664,,10.6,30,AA,20,CA,87,0,BC,0,0,201.0,windows,1,1.0
0,0.904220355213847,0.6832357055171494,49.7,88.5,30,AC,19,CB,32,1,BB,0,0,200.0,linux,0,1.0
0,0.899182416973846,0.7663469741767691,78.9,32.0,30,AD,3,CA,157,1,BA,1,0,200.3,other,1,1.0
0,0.699573540423942,0.8247732217772973,59.5,-3.9,20,AC,17,CA,214,0,BC,1,0,1497.9,other,0,1.0
0,0.798201952721079,0.1740475547624266,,180.5,20,AC,6,CD,67,1,BC,1,1,199.8,other,1,1.0
0,0.9001980006852551,0.3269021888317962,55.1,13.8,20,AC,7,CB,40,1,BB,1,0,200.4,macintosh,0,
0,0.8983888845392067,0.17878302938362872,,105.2,20,AC,13,CA,174,0,BC,1,1,1500.2,other,1,1.0
0,0.0983788272105563,0.12114413539594907,50.7,7.9,20,AA,2,CA,74,0,BB,0,1,199.8,linux,1,1.0
0,0.8998026659034034,0.782169504696783,6.7,3.9,20,AB,14,CA,315,1,BC,0,1,1493.6,linux,1,1.0
0,0.3964927771230721,0.8839980553878989,,378.9,50,AA,8,CA,222,0,BB,1,1,502.3,other,0,1.0
0,0.7976774001930967,0.15134903282873047,,44.6,40,AC,4,CA,201,0,BB,1,0,1503.1,other,1,1.0
0,0.4030348400142134,0.42098275140692076,,14.0,30,AD,14,CB,37,1,BB,0,0,200.2,linux,1,1.0
0,0.797742612816604,0.9801769837548119,,249.4,40,AD,4,CA,201,0,BA,1,0,1503.4,macintosh,1,1.0
0,0.7972091228225257,0.7160720202606561,82.3,159.8,50,AC,7,CD,225,0,BB,0,0,201.2,windows,1,1.0
0,0.3013524290216237,0.42958349737950363,302.4,13.7,30,AC,12,CB,35,1,BD,1,0,200.4,other,0,1.0
0,0.9002707305184563,0.0766560816727302,12.1,7.1,50,AA,3,CB,284,1,BC,1,0,998.8,macintosh,1,1.0
0,0.0992554437557932,0.22657392226774548,,224.1,30,AB,3,CA,165,0,BA,1,0,501.2,windows,0,1.0
0,0.898668323987493,0.9826298514016916,,165.4,30,AE,12,CA,31,0,BB,1,1,192.0,linux,0,1.0
0,0.7979038758175249,0.20918123814440992,,43.0,50,AC,5,CA,203,0,BC,1,0,1503.4,other,0,1.0
0,0.7978355145416962,0.11383437003240175,,69.6,30,AA,5,CA,183,1,BB,1,1,200.9,windows,1,1.0
0,0.4984890579287272,0.884312510906531,,34.1,40,AA,3,CA,74,1,BC,0,0,199.9,windows,1,1.0
0,0.7007368307825068,0.1939390229536312,,53.5,40,AA,8,CA,37,0,BC,0,0,200.3,linux,1,1.0
0,0.7984284908721457,0.07593942047014891,,13.7,20,AB,6,CE,141,1,BA,1,0,1498.8,other,1,1.0
0,0.8974436206731895,0.7427287095659686,,122.5,20,AB,9,CE,211,0,BC,0,1,502.4,other,0,1.0
0,0.1996833437936474,0.4033799532022834,,14.8,30,AC,3,CA,43,1,BB,1,0,500.8,other,1,1.0
0,0.7998665369994796,0.903532397318068,,74.0,20,AD,8,CA,35,0,BE,0,1,200.4,macintosh,1,1.0
0,0.6012584340737596,0.14401718369034072,,88.1,20,AD,13,CA,40,1,BB,1,1,200.1,windows,1,1.0
0,0.103436685466621,0.166173177680492,,58.7,20,AB,12,CA,35,1,BE,1,0,200.2,linux,1,1.0
0,0.7978889041612466,0.853658406591887,,101.9,40,AA,3,CA,189,0,BE,0,0,1001.0,other,1,1.0
0,0.5981569823801753,0.2547803575432596,,34.1,50,AD,5,CA,135,1,BD,0,0,200.5,other,1,1.0
1,0.2967264369146109,0.21023133221510076,,114.4,50,AB,12,CA,93,1,BA,0,0,199.7,windows,0,1.0
0,0.4975812976806959,0.1996295184602573,,5.6,40,AA,6,CB,211,0,BB,0,0,502.3,other,1,1.0
1,0.6968190642582881,0.06368317094487735,,107.2,40,AA,10,CB,228,1,BC,1,0,1504.1,windows,0,1.0
1,0.0963454163758758,0.8791971664947225,,184.3,10,AB,14,CA,198,0,BA,0,1,200.8,linux,1,1.0
0,0.5975849592913736,0.8344760286252143,,187.8,40,AB,13,CD,181,0,BA,1,0,1001.0,other,0,1.0
0,0.8057506270795447,0.2814231099898079,33.4,10.9,40,AC,22,CA,87,1,BC,1,1,200.9,linux,0,1.0
0,0.5989737100287547,0.2622770331171326,,102.9,40,AA,4,CA,117,1,BC,0,0,500.5,windows,1,1.0
0,0.0998504011518768,0.08678567709867695,20.1,216.4,20,AB,16,CA,316,1,BC,0,1,1493.3,other,0,1.0
0,0.8975236140045803,0.6360539714884157,,125.7,40,AA,5,CB,171,1,BE,1,1,1501.9,other,1,1.0
0,0.099384245589764,0.6215024475011207,342.2,9.7,20,AD,4,CA,78,1,BE,0,0,201.1,macintosh,0,
0,0.8994382035649531,0.30061250491877367,,10.7,72,AA,14,CA,99,0,BA,0,0,1500.4,linux,1,1.0
0,0.8972198219841251,0.3219573909205482,,43.6,60,AB,8,CA,225,1,BB,1,0,1504.1,windows,1,1.0
1,0.797176418877569,0.753439441824968,,165.0,40,AD,6,CA,213,1,BB,1,1,201.0,linux,0,1.0
0,0.3999278400427113,0.4887836055117875,26.0,2.7,30,AA,21,CA,253,1,BC,0,0,498.0,linux,0,1.0
0,0.7003837777421343,0.562005030429888,15.1,4.8,20,AC,6,CA,181,0,BC,0,0,2006.2,other,0,1.0
1,0.8988782679774968,0.9744446885277182,,106.0,40,AB,8,CA,60,0,BB,0,0,199.2,linux,0,1.0
0,0.602897675666852,0.21314120764465277,64.2,10.1,30,AC,23,CA,150,1,BC,0,0,1501.7,linux,1,1.0
0,0.6002532991774827,0.7537975225739939,,44.3,30,AC,7,CB,35,1,BB,1,0,200.4,windows,1,
0,0.097815857530005,0.8089935545513494,,286.5,40,AC,10,CA,115,0,BC,0,1,1499.5,linux,0,1.0
0,0.5979961064035669,1.031799416719155,,33.8,40,AC,9,CA,185,1,BA,1,0,1001.2,other,1,1.0
0,0.1049855501019277,0.15503434749627118,,24.5,20,AD,20,CE,110,1,BE,1,0,199.4,other,1,1.0
0,0.4020683091473851,0.650056443200231,37.1,7.9,30,AC,5,CA,228,0,BC,1,0,501.9,linux,1,1.0
0,0.6986745211898504,1.017592574752065,,79.8,30,AA,6,CC,45,1,BB,0,1,200.5,windows,1,1.0
0,0.5058521766330103,0.19600002504587022,157.5,6.7,20,AA,21,CA,54,0,BC,1,0,200.0,linux,1,1.0
0,0.6994370394033725,0.4342153861129811,102.8,9.4,30,AA,3,CA,58,0,BB,1,0,200.4,linux,0,1.0
0,0.0960336148141313,0.9897227177551519,,44.7,50,AC,8,CB,222,0,BC,0,0,201.1,windows,0,1.0
0,0.09755643465746,0.93116570825643,,215.7,50,AA,6,CA,78,1,BE,0,0,999.3,other,1,2.0
0,0.8014564862927152,0.2900357707983744,,348.0,20,AB,9,CB,36,1,BC,1,0,200.3,windows,0,1.0
0,0.7969306211914133,0.5419028385937629,,199.1,50,AB,7,CA,222,1,BB,1,0,201.1,other,1,1.0
1,0.8997922541793124,0.3813730573124345,6.8,178.7,20,AB,17,CA,318,0,BC,0,0,497.2,linux,0,1.0
1,0.096426250866109,0.06113254534775553,,128.8,40,AC,5,CA,216,1,BB,0,0,1503.7,other,1,1.0
0,0.8038091983014914,0.1062844904238048,,55.2,40,AC,18,CB,32,1,BB,0,0,200.1,other,1,1.0
0,0.4974168861140401,0.495817866183788,95.4,218.8,30,AB,5,CA,104,0,BC,1,0,199.8,other,0,1.0
0,0.7994344015504693,0.2035273448487372,336.2,5.9,20,AB,3,CA,90,0,BC,1,0,501.9,linux,1,1.0
1,0.7997355364575004,0.6881928523362794,8.0,4.9,30,AA,9,CA,307,1,BC,0,0,497.7,linux,1,1.0
0,0.0964934706370472,0.1938825005594209,,,40,AA,9,CC,225,0,BA,1,0,201.2,windows,0,1.0
0,0.7038020565142032,0.2870494710388188,,59.8,30,AA,18,CA,33,1,BE,1,0,200.1,linux,0,
0,0.504071756445341,0.480807962387222,,17.9,59,AB,16,CD,34,1,BC,1,0,200.1,other,1,1.0
0,0.4972063447290069,0.9801936087926257,,97.2,50,AD,5,CA,207,1,BD,0,1,1503.6,windows,0,1.0
0,0.2079677833806074,0.5154449974067608,,25.4,20,AA,19,CA,85,0,BC,0,0,499.3,other,0,1.0
0,0.6000873403103542,0.8472909152777149,,10.3,40,AA,4,CA,71,1,BC,0,0,201.1,other,0,1.0
0,0.8983656652307802,0.7084370224568408,,23.7,30,AD,4,CA,93,0,BE,1,0,200.3,other,1,1.0
0,0.1000565269399731,0.6696934861825095,9.4,24.4,30,AB,6,CA,139,1,BC,0,1,199.9,macintosh,0,1.0
0,0.101035219270763,0.8674909321508468,233.2,7.6,20,AB,4,CA,217,1,BC,0,0,201.1,windows,0,1.0
0,0.1065175123537878,0.2994087343470186,220.3,41.2,20,AD,19,CB,90,1,BC,0,0,1503.6,windows,1,1.0
0,0.4050052406844119,0.7264874074247116,,31.7,30,AA,22,CA,55,1,BE,0,1,1499.3,linux,1,1.0
0,0.5974013248863478,0.6253953758070621,,35.9,50,AC,13,CA,217,1,BA,0,0,201.0,windows,1,1.0
0,0.1046892780369203,0.46827281155296563,,60.0,20,AC,15,CB,34,1,BE,0,0,200.1,linux,1,1.0
0,0.7993845180419736,0.637654732510609,,61.0,20,AA,3,CC,48,0,BC,1,1,200.1,linux,0,1.0
0,0.5980172809578675,0.9930937069445968,166.7,189.8,10,AB,8,CA,216,0,BB,1,0,1504.2,macintosh,0,1.0
0,0.8003946350410156,0.9137930535910104,,72.0,30,AC,11,CC,38,1,BC,0,0,200.4,linux,1,0.0
1,0.4006809164919633,0.2117733816703863,,56.4,40,AE,9,CF,37,1,BB,0,0,200.3,linux,0,1.0
0,0.4999174283198181,0.16753676748491791,8.5,3.2,30,AD,5,CA,260,1,BC,1,0,1498.0,other,0,1.0
0,0.8987788448749259,0.4748907904210189,31.8,178.4,20,AD,17,CA,-15,0,BE,1,0,478.1,linux,0,1.0
0,0.8970241788038158,0.21883772225889073,,43.8,60,AB,8,CC,212,1,BA,1,1,502.1,windows,1,1.0
0,0.6004776813218693,0.47320142635638973,,54.6,30,AB,4,CG,47,1,BE,1,1,200.3,windows,0,1.0
0,0.2948771063583384,0.22290137526754294,,67.7,30,AA,13,CA,219,1,BA,0,0,1002.2,other,0,1.0
0,0.1006047298888896,0.97584585363957,10.0,117.2,30,AA,6,CA,37,1,BB,1,0,200.3,linux,1,1.0
0,0.5993899815491261,0.8805260537503734,,52.8,20,AA,6,CA,39,0,BC,0,0,200.4,linux,0,1.0
0,0.0995801423584893,0.44871853305090326,,85.2,40,AB,7,CF,40,0,BD,1,0,200.5,windows,1,1.0
0,0.4988317382591226,0.29253706937549434,11.8,-5.4,30,AC,6,CD,27,0,BC,0,1,193.7,other,1,1.0
0,0.5977634280449642,0.15276707951399385,,43.1,50,AB,5,CF,186,1,BB,1,0,200.7,macintosh,0,1.0
0,0.5012591915557224,0.0891430640443686,,80.1,20,AA,5,CA,44,1,BB,0,0,200.3,other,0,1.0
0,0.9009347000742941,0.3503470493415253,237.0,4.5,30,AA,11,CA,135,1,BC,0,0,500.9,windows,1,1.0
0,0.5023476326487871,0.8574802139442065,,7.6,10,AB,7,CF,126,0,BC,1,0,201.5,linux,1,1.0
0,0.4968964858733739,0.5220394775152807,,39.6,30,AD,7,CA,206,1,BA,1,0,1002.2,windows,0,1.0
0,0.4989248574739383,0.8938848472479142,,33.8,30,AD,6,CF,36,0,BE,0,0,199.5,linux,0,1.0
0,0.800440229488164,1.023064160252507,,25.1,40,AB,15,CA,121,1,BE,1,0,1500.4,other,0,1.0
0,0.5975302012840842,0.9565520572318202,,152.9,30,AB,12,CE,181,0,BE,0,0,200.6,x11,1,1.0
0,0.5996682112226401,0.16882485545753373,,39.2,40,AD,9,CB,37,1,BD,0,0,200.3,linux,1,1.0
0,0.797854355163087,0.9620303555446237,,33.4,30,AA,6,CA,144,0,BC,1,1,200.5,windows,1,1.0
1,0.8971650749026212,0.2947302008905044,,308.5,30,AC,11,CA,221,0,BC,1,0,201.0,other,1,1.0
0,0.601033118833941,0.3017363142990198,,2.8,30,AB,18,CB,15,1,BC,0,1,193.1,linux,0,1.0
0,0.5979985507982877,0.8616497108750538,,314.4,50,AB,3,CA,194,0,BA,0,0,1001.1,macintosh,0,1.0
0,0.1956257025752031,0.3095766694731654,,189.4,60,AA,6,CA,134,1,BE,1,1,200.3,windows,1,1.0
0,0.1054242254894332,0.5534779199714025,185.4,34.8,20,AB,21,CB,31,0,BB,1,1,200.1,linux,1,1.0
0,0.8984206463637986,0.8663903063732562,,186.2,40,AB,4,CA,204,1,BB,0,1,2017.0,windows,0,1.0
0,0.7987574315454182,0.535032189544107,,50.2,30,AA,13,CA,124,0,BA,0,1,1500.6,linux,1,1.0
0,0.1043504728416865,0.526242617965937,65.8,8.3,20,AB,13,CA,214,1,BC,0,1,501.6,windows,0,1.0
0,0.3047031003993294,0.366343058151577,34.8,6.3,30,AB,22,CE,149,1,BC,0,1,200.0,linux,1,1.0
0,0.6984537014282544,0.5371736297903359,33.3,-0.6,60,AB,17,CA,72,0,BB,0,0,197.9,other,1,1.0
0,0.0963716832372082,0.43046732438359436,,32.3,30,AD,14,CA,176,1,BA,1,1,1000.7,linux,0,1.0
0,0.8973481518323594,0.469328916914876,,73.1,50,AC,6,CA,181,0,BE,1,0,501.7,windows,0,1.0
0,0.9024130114582108,0.2274244273053307,64.6,41.3,20,AB,22,CB,194,0,BC,0,1,999.0,other,0,1.0
0,0.5981187659789822,0.7410446607492132,,127.1,10,AB,4,CB,180,1,BB,0,0,200.6,other,0,1.0
0,0.8971591360821148,0.49890287441410686,,166.9,40,AA,6,CA,225,0,BA,1,0,201.1,linux,1,1.0
0,0.7974170255223544,0.6562610325578182,,191.0,20,AA,11,CA,222,1,BE,1,0,1002.6,linux,1,1.0
0,0.0994908789872391,0.17079094262676855,6.3,3.9,20,AB,18,CA,313,1,BD,0,0,993.1,linux,1,1.0
0,0.294935075539881,0.404174132302281,,251.3,40,AB,9,CE,219,0,BB,1,1,1503.7,macintosh,1,1.0
0,0.1018985117066241,0.36165854333249636,9.9,88.2,20,AC,12,CE,35,0,BD,0,0,200.3,x11,0,
0,0.7979777384028437,0.7116762701124857,,228.6,40,AB,10,CC,116,1,BC,0,0,200.1,windows,0,1.0
0,0.5984894166030764,0.27443027123018676,,66.1,30,AA,4,CB,150,1,BC,1,0,200.5,windows,1,1.0
0,0.9008572874266525,0.2327861773585449,64.6,7.4,20,AC,8,CA,223,0,BC,0,1,200.5,other,0,2.0
0,0.8998906550496961,0.06404167265760027,11.8,73.1,30,AB,5,CB,44,1,BB,0,0,200.3,other,0,1.0
0,0.1966021468432032,0.7026626127848684,11.7,105.9,72,AA,7,CA,89,1,BB,1,0,200.0,windows,1,1.0
0,0.8971559953933421,0.5067319644445616,,134.0,30,AB,7,CB,223,0,BE,1,1,502.3,other,0,1.0
0,0.5981271565870402,0.26366948730357515,,35.1,50,AB,6,CA,190,1,BB,1,0,200.9,x11,1,1.0
0,0.1022997003343247,0.26686309468580965,8.6,6.2,20,AC,12,CA,312,1,BC,0,0,498.5,other,1,
0,0.8974462449047934,0.3648607092274921,,196.5,30,AB,5,CA,206,1,BB,0,0,1503.4,other,1,1.0
0,0.4029633599823212,0.8481297705132168,,69.8,30,AB,19,CB,30,0,BE,1,0,200.2,linux,0,1.0
1,0.3007124907398289,0.6966809964757146,314.4,332.7,20,AC,13,CA,21,0,BC,1,0,194.7,linux,0,1.0
0,0.0982083615856188,0.20975284287715765,191.8,30.4,60,AB,2,CA,48,1,BC,0,0,200.2,linux,1,1.0
0,0.8979131636942227,0.1507156942019203,13.8,124.4,30,AC,7,CA,185,0,BA,0,0,200.8,linux,1,1.0
0,0.8983343792284023,0.2004367361945631,69.5,93.9,50,AB,3,CA,173,1,BE,1,1,1501.9,other,0,1.0
0,0.5993504446984907,0.21953783803211618,27.7,36.8,40,AC,3,CA,44,0,BA,0,0,200.3,other,1,1.0
0,0.1005572435743538,0.2805567851541954,52.0,146.2,30,AA,4,CB,43,1,BC,0,0,200.3,other,1,
0,0.897514154798787,0.04731071389868677,,47.1,50,AB,4,CA,206,0,BE,0,0,200.8,windows,0,1.0
0,0.6027277670178021,0.3560968227103717,36.2,33.8,20,AC,12,CA,259,0,BC,0,0,200.3,linux,1,1.0
0,0.6040808755319278,0.22050830834102275,33.3,31.1,30,AC,24,CA,133,1,BC,0,0,200.0,linux,0,1.0
0,0.6032742878042017,0.029490696237652624,157.2,89.6,20,AB,16,CA,56,0,BC,0,0,1000.1,other,1,1.0
0,0.1952475962062686,0.31021501638430593,,46.6,50,AB,15,CA,173,0,BA,0,0,1502.4,other,0,1.0
0,0.1959986222458157,0.20019150424679957,,44.2,50,AB,5,CD,210,0,BB,1,1,1002.1,macintosh,1,1.0
1,0.4992087822100267,0.5923141237515845,219.1,-5.7,30,AB,20,CA,160,1,BC,0,0,1493.8,other,1,1.0
0,0.5053890980813034,0.08565748894219527,,12.5,20,AB,19,CA,46,0,BE,0,0,1501.1,other,1,1.0
0,0.7970054876027458,0.7553333769465492,,132.4,30,AD,8,CC,225,1,BA,0,0,1504.0,windows,1,1.0
0,0.7969741580613047,0.8669492907596504,,12.6,40,AD,8,CE,223,0,BA,1,1,2019.7,other,1,1.0
0,0.8973844756952758,0.051028564443413,,114.1,50,AC,9,CA,219,0,BA,1,0,1002.6,linux,0,1.0
0,0.397474986471581,0.21503570838338465,,89.1,40,AB,7,CE,175,1,BB,1,0,200.7,other,1,1.0
0,0.6009563330025778,0.44264930653872875,118.7,,20,AA,18,CA,6,1,BC,0,0,192.3,windows,1,1.0
0,0.8994414442026069,0.867366738257478,26.8,11.2,20,AD,7,CF,43,0,BE,1,0,200.2,windows,0,1.0
0,0.9009114167548903,0.2897551985752221,,43.3,30,AC,13,CD,32,1,BB,1,1,200.5,linux,1,1.0
0,0.6970357143315844,0.32585216310501214,,274.6,40,AB,14,CA,202,1,BE,0,0,1503.3,macintosh,1,1.0
0,0.3964476874207118,0.9132912738679853,,127.4,50,AC,11,CB,209,1,BA,1,0,200.9,windows,0,1.0
0,0.8971032011199938,0.264192582628645,,231.7,40,AA,14,CA,205,1,BA,0,1,200.9,windows,0,1.0
0,0.2953841289179129,0.8703893722994244,,19.2,30,AC,12,CA,213,1,BA,0,0,201.0,macintosh,1,1.0
1,0.4973758885701433,0.11087851632656974,,35.1,40,AB,6,CA,203,0,BB,1,0,201.0,linux,0,1.0
0,0.9017794752261004,0.5267463314302236,,93.5,30,AB,14,CB,34,0,BE,1,0,200.3,windows,1,1.0
1,0.8971141949871484,0.29018177951560675,,312.5,30,AD,7,CA,204,0,BB,0,1,200.9,other,0,
0,0.1055746461382479,0.4084597945220667,,87.7,20,AC,20,CF,33,0,BB,0,0,200.1,linux,1,1.0
0,0.7980023072329929,0.316354962942541,,147.3,50,AB,6,CD,202,1,BA,1,1,1503.2,other,0,
0,0.7989582836645968,0.15472068580335022,29.1,7.9,50,AD,3,CE,54,0,BE,1,0,200.2,other,0,1.0
0,0.3966600540157751,0.30962995517489766,,134.1,40,AB,7,CA,223,0,BC,1,1,1002.5,windows,0,1.0
0,0.099014138266244,0.19975397252749755,53.1,167.0,30,AA,4,CA,43,0,BC,1,0,200.5,windows,0,1.0
0,0.1057074286691662,0.4721348823840267,,13.9,20,AC,17,CB,42,1,BC,1,0,200.3,other,1,1.0
0,0.5988500806381043,0.8863272683979999,,28.8,30,AD,9,CB,153,0,BC,0,0,199.9,linux,0,1.0
0,0.101587653005699,0.4126207569532988,182.5,92.6,9,AC,6,CC,38,1,BC,1,0,200.3,macintosh,1,0.0
0,0.8981620118667795,0.2798012231471151,,30.2,40,AB,8,CA,121,0,BE,1,0,1995.0,windows,1,1.0
