age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18,6,214912,15,0,1,4,4,0,0,0,26,39,0
65,4,220585,15,0,7,4,4,0,0,1657,40,39,0
37,4,127564,9,2,4,0,4,1,0,0,40,39,0
22,4,215403,1,4,10,3,4,1,2836,0,40,39,0
47,4,110231,9,4,12,1,4,1,0,0,40,30,0
22,6,59330,9,5,4,4,4,0,0,0,29,39,0
42,4,212843,11,2,4,0,4,1,15055,0,45,39,1
38,0,109128,1,4,8,3,4,1,0,0,33,39,0
22,0,234804,15,4,1,3,4,1,0,863,40,39,0
46,4,277560,7,2,4,0,4,1,15113,1617,60,39,1
22,4,178837,11,4,8,1,4,0,0,0,50,39,1
25,4,106757,1,4,13,3,4,1,0,0,8,39,0
20,4,226475,6,4,8,5,4,0,0,0,19,39,0
45,4,362727,11,0,10,5,4,0,3723,0,20,39,0
19,4,136842,0,4,12,3,4,1,0,0,16,39,0
32,4,196270,15,0,7,1,4,0,0,0,45,39,0
46,7,284381,15,2,10,5,4,1,0,0,50,35,1
29,0,171600,15,4,3,3,2,0,0,0,42,39,1
20,4,177116,1,4,1,1,4,1,0,1617,29,39,0
33,4,276060,11,2,12,0,4,1,0,0,40,39,1
17,2,265924,12,4,13,1,4,0,0,1902,30,39,0
20,4,416280,15,6,1,1,4,0,0,0,31,39,0
27,6,-23866,11,2,4,1,4,1,0,0,40,39,0
56,4,262679,11,3,7,0,3,1,0,0,40,39,0
22,4,142367,11,0,4,3,4,0,0,0,40,39,1
23,3,230068,11,4,7,1,4,1,0,0,40,39,0
18,4,61424,7,6,1,1,4,0,0,0,17,39,0
23,4,220923,2,4,7,3,4,0,0,0,40,39,0
58,4,182529,15,2,8,0,4,1,0,0,21,39,0
53,4,273076,6,2,4,0,4,1,0,0,60,9,1
20,4,133064,11,4,0,1,4,0,0,0,52,39,1
31,4,36961,6,2,10,0,4,1,0,0,50,2,1
29,7,54409,7,2,4,0,4,1,0,0,40,39,0
56,3,9110,11,5,7,2,1,1,2646,0,40,39,0
58,4,204432,15,2,12,0,4,1,0,0,40,0,0
27,4,163024,9,2,1,0,4,0,0,0,40,6,0
39,4,173163,10,2,12,0,4,1,0,0,40,39,1
51,2,72887,2,5,4,4,2,0,0,0,40,30,0
51,5,348292,11,6,14,3,2,0,0,0,34,39,0
18,4,197113,11,4,1,2,4,0,0,0,78,39,0
23,4,214005,15,4,10,1,4,0,0,0,34,39,1
18,4,214099,9,0,11,1,4,0,0,0,40,39,0
18,2,111673,7,0,4,1,4,0,0,0,60,39,1
51,4,40301,5,2,8,0,3,1,7652,0,60,39,0
30,7,92337,8,2,3,0,2,0,6567,0,6,39,0
22,4,343358,15,4,10,1,4,0,3860,0,60,39,1
31,6,107902,2,2,4,0,4,1,0,0,35,39,1
29,1,254343,11,4,3,3,4,1,0,0,16,39,0
27,4,575822,4,5,10,1,4,0,0,0,40,39,0
52,0,193536,15,0,3,1,1,1,0,0,33,39,0
37,4,200869,11,4,1,1,4,0,0,0,40,39,0
59,1,290688,11,2,7,0,3,1,0,0,40,3,0
33,0,159952,15,4,0,3,4,0,0,1572,40,15,0
38,6,42205,9,2,4,0,4,1,15172,0,60,39,1
50,4,194921,3,4,10,1,2,1,0,0,34,39,0
29,2,380149,9,2,3,0,4,0,0,0,40,39,0
32,2,107980,0,2,10,0,4,1,0,0,50,39,1
47,6,354654,15,5,0,3,3,1,0,0,40,22,0
34,4,100079,13,2,4,0,4,1,0,0,83,39,0
61,3,239352,11,3,12,1,4,0,0,0,40,0,0
26,2,238379,15,2,10,1,4,0,12521,0,40,39,1
62,4,220002,11,2,8,0,4,1,0,1995,60,39,1
43,4,189740,15,1,9,2,1,0,24154,0,40,39,0
23,4,372874,9,0,4,1,4,0,0,0,40,39,1
43,4,188513,7,2,4,0,1,1,7775,0,40,39,0
28,4,169063,9,0,8,1,4,1,0,0,55,39,0
39,4,418259,11,0,10,4,4,0,0,0,36,39,0
46,4,112056,11,4,1,1,2,1,0,0,20,4,0
24,4,157581,11,4,0,3,2,1,0,0,34,39,0
52,4,165329,9,2,5,0,4,1,7797,0,40,39,1
56,6,647796,11,4,1,1,2,1,0,0,40,4,0
62,0,474545,15,5,12,1,2,0,0,0,35,22,0
43,4,205644,15,2,8,0,4,1,0,0,40,39,1
20,4,214909,8,6,13,2,4,0,0,0,52,39,0
54,2,41003,12,2,4,0,4,1,0,0,40,0,1
20,4,280145,11,0,5,4,4,0,0,1997,40,39,0
51,4,257114,11,2,10,0,4,1,3846,0,40,39,1
18,4,185602,1,4,10,3,4,1,0,0,22,39,0
29,6,113382,8,2,10,0,4,1,0,0,60,39,0
32,4,280024,15,4,0,1,4,1,0,0,26,39,0
37,4,189830,15,4,9,3,4,1,0,0,20,39,0
58,6,124148,15,2,4,0,4,1,7401,0,40,9,0
47,4,98853,11,2,4,0,4,1,0,3181,40,39,1
53,6,52612,11,2,13,0,4,1,0,0,40,39,0
38,4,316072,15,2,4,0,4,1,0,0,40,39,1
23,4,151070,7,2,3,0,4,1,0,1897,40,39,0
22,4,191314,12,5,1,1,4,0,0,0,37,39,0
19,4,198945,15,2,1,1,4,0,0,0,11,39,0
44,4,181740,15,0,8,3,1,0,0,0,33,39,0
18,2,56795,9,0,12,5,4,0,10056,0,59,39,1
59,1,239354,3,3,13,1,2,1,96721,0,40,33,0
32,1,162804,15,4,12,3,4,0,0,0,40,39,0
64,1,191971,15,2,1,1,1,0,0,0,40,0,0
58,4,239218,11,2,14,0,4,1,0,0,45,39,1
23,4,176944,11,4,8,4,4,1,0,0,26,39,0
50,4,145743,11,2,13,2,4,1,0,0,40,39,0
52,4,191551,11,5,6,1,0,1,0,0,40,39,0
60,4,185848,15,3,1,1,3,0,0,0,40,26,0
30,4,142859,11,2,3,0,4,1,0,0,40,39,0
38,4,311926,15,4,4,2,4,0,0,0,40,39,0
27,2,139839,15,4,1,4,4,0,0,0,40,39,0
33,4,106539,1,4,0,3,4,1,0,1662,48,8,0
59,4,140813,15,2,7,0,4,1,3589,0,40,32,0
46,4,224404,5,4,13,3,1,0,0,0,40,22,0
51,4,46188,11,0,3,4,4,0,15257,1578,21,39,0
65,3,193570,7,2,10,0,4,1,0,0,50,11,0
19,4,29886,8,0,8,3,4,0,0,0,40,39,0
39,4,158735,9,2,4,0,4,1,14887,0,40,1,1
23,4,184802,11,4,4,3,4,1,0,0,40,39,0
21,4,202184,1,4,10,3,4,0,0,0,51,33,1
56,3,111453,1,2,14,0,4,1,0,0,35,39,0
63,4,244484,15,0,3,0,3,0,0,0,40,39,0
39,6,268274,11,2,3,0,4,1,0,0,40,39,0
48,4,117892,15,2,2,0,4,1,0,0,45,39,1
61,5,110475,12,2,11,0,1,1,0,2313,83,39,0
20,0,137906,7,6,1,1,4,1,2489,0,40,39,0
48,6,314236,0,2,3,0,3,1,6446,0,40,39,1
21,4,153206,9,2,10,0,4,1,0,0,40,39,0
38,4,413637,9,0,4,5,4,1,0,0,50,39,0
65,4,253107,11,2,3,0,4,1,7439,0,40,39,0
21,4,351191,4,0,10,4,4,0,0,0,40,39,0
42,7,177909,8,0,10,1,4,1,0,0,40,39,0
27,4,63287,15,0,1,1,2,0,0,0,40,39,1
36,2,385636,11,0,1,1,4,0,0,0,40,39,0
33,0,95714,15,4,13,1,4,1,0,0,40,40,0
44,4,104222,15,4,6,1,2,0,0,0,40,39,0
59,5,198679,9,3,12,4,4,1,0,0,40,39,0
51,1,133100,11,2,12,0,4,1,0,0,40,39,0
62,4,166928,15,2,14,5,4,1,0,0,40,39,0
62,4,138080,9,2,10,0,4,1,0,0,40,39,1
20,4,141378,9,0,10,4,4,0,0,0,40,39,0
52,4,429247,11,2,14,0,2,1,0,0,40,39,0
35,4,180208,9,2,1,0,1,1,0,0,35,39,0
40,4,233924,4,0,3,3,4,0,0,0,40,39,0
45,4,156067,9,2,7,0,4,1,13717,0,40,39,0
19,4,137383,15,2,10,5,4,0,0,0,50,39,1
22,1,144535,15,4,10,4,4,0,0,0,35,39,0
43,6,193194,2,2,4,0,4,1,14359,0,50,39,1
56,4,253493,0,4,12,1,0,0,0,0,40,39,0
19,0,160257,11,4,12,3,4,1,108673,0,62,36,1
19,4,55805,9,0,7,4,4,0,0,0,51,39,0
47,4,158052,11,2,12,0,4,1,0,0,40,39,1
45,4,408492,11,0,1,2,4,0,0,0,35,39,0
30,4,153297,11,5,12,1,4,1,0,0,17,39,0
24,4,372149,1,4,7,1,4,1,0,2545,33,35,0
25,4,375610,9,2,4,0,4,1,0,0,50,39,1
24,4,183002,1,4,1,3,4,0,0,0,34,39,0
26,4,143767,15,3,7,0,4,0,0,0,50,39,0
20,4,250345,15,4,7,1,4,0,0,0,13,39,0
50,4,155489,11,2,7,0,4,1,0,0,40,39,0
33,0,159871,9,4,0,3,4,1,0,0,16,39,0
23,2,173816,7,2,4,0,4,1,0,0,60,39,1
50,1,152025,11,4,4,3,2,0,0,0,34,41,0
52,1,106254,9,2,1,0,2,1,0,0,40,39,1
41,4,191913,6,0,8,1,4,1,0,0,35,39,0
52,4,121248,9,0,4,1,4,0,0,0,50,0,0
36,4,14826,9,2,14,0,4,1,100656,1994,40,39,1
21,6,273102,1,4,8,1,4,1,0,2329,37,39,1
18,4,33596,9,0,10,1,4,0,0,0,22,39,0
30,4,156799,7,2,14,0,4,1,0,0,50,0,1
56,4,194291,15,3,1,5,2,1,0,0,40,39,0
60,4,333724,11,2,12,0,4,1,0,0,50,39,0
54,4,115399,5,2,3,0,4,1,0,0,40,39,0
55,7,122766,11,2,4,0,4,1,0,0,84,26,0
29,4,117356,8,2,9,0,4,1,7433,1892,40,39,1
26,4,54148,15,4,7,1,4,0,0,0,16,39,0
19,4,36128,13,4,4,1,4,0,0,0,77,39,0
28,4,135396,15,2,4,0,4,0,0,0,60,39,1
38,4,356384,0,4,1,3,0,0,0,0,33,39,0
31,4,192668,15,4,1,1,4,1,0,0,10,39,0
21,4,235561,11,2,3,5,4,1,0,0,45,39,0
61,4,421713,15,0,8,2,4,1,0,0,40,39,0
52,4,171490,6,2,8,0,4,1,0,0,40,39,0
25,4,193114,0,4,12,4,4,0,0,1679,23,39,0
40,6,81455,9,2,10,0,4,1,0,0,55,39,0
29,7,135995,15,2,4,2,4,0,0,2348,59,39,0
66,4,201569,11,2,3,0,4,1,1536,0,21,39,1
18,4,216828,15,4,1,2,4,0,0,0,40,39,0
52,4,157406,9,2,3,4,4,1,0,0,40,39,0
19,6,165905,14,4,12,3,4,0,0,0,43,39,0
22,4,407434,9,0,4,3,4,0,0,0,15,39,0
24,0,224579,2,4,4,1,4,0,0,0,40,39,0
56,6,191027,9,2,4,0,2,1,0,0,50,39,1
33,0,187721,9,4,6,3,4,1,0,0,40,39,0
61,4,163654,6,2,4,0,4,1,7639,0,45,39,1
21,4,265778,8,4,0,4,4,0,0,0,34,39,0
27,4,482206,15,4,10,3,4,0,0,0,40,39,0
18,4,185280,9,0,8,5,4,0,11622,0,40,39,0
20,4,8999,9,2,10,0,4,1,0,2323,40,0,0
64,4,121058,7,2,3,0,3,1,0,0,40,39,0
56,4,147439,11,5,6,1,4,0,0,0,20,2,0
17,4,46033,11,0,1,1,4,0,9881,2503,50,39,0
57,5,193461,3,2,7,0,4,1,0,1884,83,39,0
18,4,319104,6,5,4,5,4,0,0,0,49,39,1
41,2,208437,14,2,8,0,4,1,0,0,83,39,1
30,4,145664,15,2,11,0,4,1,0,0,21,39,1
20,4,340196,1,4,0,3,4,1,0,0,27,39,0
42,4,163662,11,2,3,1,4,0,0,2946,20,39,1
19,4,187026,11,0,4,3,4,0,0,0,39,39,0
23,4,187755,1,4,12,3,4,1,0,0,11,39,0
49,6,377087,6,2,3,0,4,1,0,0,40,30,0
61,4,382971,9,5,6,0,4,1,0,0,83,39,1
19,4,40332,5,4,1,2,4,1,0,0,40,39,0
17,0,177942,8,4,4,1,4,0,0,1959,20,39,1
18,4,167827,12,0,4,1,4,0,0,0,29,39,1
28,4,190769,9,4,0,1,4,1,0,1568,50,39,0
21,4,185612,15,4,0,3,4,1,0,0,40,39,0
33,6,37831,15,4,1,3,4,1,0,0,33,8,0
63,4,380923,9,3,11,0,4,1,0,0,50,39,0
18,4,211662,7,0,7,1,4,0,0,0,36,39,0
36,2,117535,15,6,10,4,4,0,0,0,40,16,0
42,4,189098,15,6,10,1,4,0,14728,0,20,39,0
53,4,307068,15,5,12,4,4,0,0,0,40,39,0
22,8,77366,15,2,4,0,4,0,0,0,49,39,0
63,4,134857,11,2,4,0,1,1,0,0,40,4,1
45,3,360878,15,4,10,1,2,1,0,0,45,39,1
51,4,202706,1,2,10,0,4,1,0,0,21,39,1
57,4,209517,11,5,1,2,4,0,0,1891,40,8,0
22,4,77857,7,0,0,2,4,0,0,0,24,39,0
23,4,134446,8,6,14,5,4,0,0,0,40,39,0
42,4,273804,15,4,8,3,4,0,0,0,40,39,0
21,4,342616,15,6,8,1,4,1,0,0,40,39,0
24,0,86652,15,4,8,1,4,1,0,1667,40,39,0
32,4,196605,11,2,6,0,4,1,0,0,40,39,0
61,3,44604,15,2,0,0,4,1,0,0,50,39,1
19,0,81778,15,4,8,1,4,0,0,0,50,39,0
31,4,192955,5,4,0,3,4,1,0,2337,45,39,1
29,1,151747,15,2,4,0,0,1,15061,0,45,24,1
60,4,134280,11,2,5,0,3,1,24227,0,45,39,0
21,7,199940,9,2,14,0,4,1,0,0,45,26,0
63,7,313312,15,4,0,1,0,1,0,0,60,29,0
26,4,148561,15,0,7,4,4,0,0,0,20,40,0
67,4,211903,15,2,10,5,4,1,0,0,40,11,0
19,4,141914,11,4,12,1,4,1,10588,1608,37,39,0
19,4,216543,11,6,4,4,4,0,0,2378,18,39,0
37,4,74715,9,2,4,0,4,1,0,0,21,39,1
48,7,53732,11,0,10,2,2,1,0,0,32,39,1
40,8,320884,5,2,0,0,4,1,7808,0,50,38,0
44,6,308816,0,4,1,3,4,0,0,0,33,8,0
38,4,285840,12,2,10,0,4,1,0,0,83,39,0
18,4,177523,2,5,14,1,4,0,0,0,40,39,0
21,4,172472,12,2,4,0,4,1,0,0,40,39,1
45,4,235922,11,4,12,3,4,0,0,0,34,39,0
57,4,122300,6,2,10,0,4,1,0,0,84,2,0
26,4,113111,10,2,4,0,4,1,3415,0,40,39,0
55,4,339087,12,3,4,1,1,1,0,0,40,39,0
32,0,509466,15,4,6,1,4,1,0,0,40,39,0
61,7,202874,11,2,3,0,4,1,0,0,40,39,0
61,4,394631,11,5,4,4,3,1,0,0,84,35,0
22,4,410773,9,2,12,0,4,0,7583,0,11,39,1
31,4,95152,15,4,10,4,4,0,0,0,40,39,0
60,7,371942,13,0,3,4,4,0,0,0,34,39,0
62,4,307943,11,2,8,0,4,1,0,0,40,39,0
26,3,161110,0,4,0,0,4,1,0,1990,40,39,0
22,2,22897,8,2,4,0,1,1,0,0,49,39,0
46,6,289003,15,3,3,0,2,1,0,0,40,39,1
54,2,227447,11,3,7,4,4,1,0,0,34,33,0
30,4,126078,9,4,1,3,4,0,0,0,22,39,0
28,4,168358,11,4,0,1,4,0,0,0,13,39,0
35,4,183975,8,2,12,0,4,1,0,1993,40,39,1
19,4,176402,7,2,13,5,4,0,0,0,44,39,1
21,4,288561,15,4,7,3,4,1,0,0,40,39,0
48,4,142311,11,2,4,0,4,1,0,0,35,39,1
30,4,554253,15,5,5,1,4,0,0,0,60,39,0
32,0,280674,6,4,12,1,1,1,0,3119,40,39,0
57,2,141330,7,2,13,0,4,1,0,0,50,39,0
32,0,188245,2,4,0,2,4,1,0,0,40,39,0
34,5,279980,9,4,8,3,4,1,0,0,50,39,0
59,7,296587,9,2,3,0,4,1,8017,0,40,39,1
55,4,192548,10,5,12,4,1,0,0,0,40,39,0
35,4,196964,1,0,10,1,4,1,0,0,40,39,0
25,6,200192,15,1,12,1,4,1,0,0,40,39,0
31,5,135195,8,0,7,2,4,0,0,0,40,39,0
34,4,44389,0,4,10,3,2,1,0,0,40,39,0
35,4,196665,11,2,12,0,4,1,0,0,40,39,0
42,4,343742,2,4,3,2,2,1,0,0,19,39,0
44,4,187875,8,4,0,1,4,1,0,0,66,9,0
26,4,44453,15,4,1,2,3,0,0,0,40,39,0
45,0,294934,1,4,8,1,4,0,0,0,40,39,0
20,4,388766,9,5,12,1,4,0,0,0,45,39,0
46,0,230317,1,4,6,3,4,1,0,0,40,39,0
26,4,323352,9,4,0,3,4,0,0,0,44,39,0
20,5,469778,15,4,10,3,4,0,0,2357,50,39,0
30,6,341959,15,4,1,3,0,1,0,0,45,39,0
22,4,137931,11,4,12,1,1,1,0,0,40,39,0
55,4,303749,11,2,3,0,4,1,0,0,50,39,0
60,4,316505,10,0,14,1,4,0,1101,0,20,36,0
62,2,193666,12,2,3,0,4,0,0,0,40,39,0
37,6,195713,11,2,4,0,4,1,0,0,40,39,1
51,6,376269,11,6,8,4,4,1,0,0,40,39,0
18,4,131814,10,0,10,5,4,0,0,0,45,39,1
30,4,178690,1,2,5,0,4,1,0,0,60,39,1
48,4,126849,11,2,3,0,4,1,0,0,83,39,0
18,4,176062,15,0,8,1,4,1,0,0,28,7,0
38,5,342745,15,2,1,0,1,1,7498,0,45,39,1
60,4,478887,6,2,10,0,1,1,90860,0,50,39,1
62,4,246626,15,2,5,0,4,1,0,0,40,22,0
47,4,310043,15,2,3,0,4,1,0,0,35,39,0
57,6,49874,8,2,4,0,4,1,99974,0,40,39,1
59,4,575017,10,3,3,0,4,1,0,0,40,39,0
35,4,185058,15,2,10,0,4,1,0,0,50,39,1
19,4,409770,8,0,4,5,4,0,0,0,40,39,1
48,4,280174,8,2,6,4,4,1,0,0,40,39,0
19,4,30892,1,0,4,4,4,0,0,0,26,34,0
23,4,149434,9,1,10,1,4,0,0,0,49,39,1
45,4,172428,11,2,3,0,4,1,0,0,40,39,0
52,4,168044,0,6,3,1,2,0,0,0,40,23,0
59,6,168387,15,0,12,1,3,1,14273,0,40,39,0
41,4,184915,11,2,3,0,4,1,0,0,35,39,0
60,6,160623,11,2,13,0,2,1,0,1896,83,39,1
26,1,166609,11,2,4,0,4,1,0,0,45,39,0
18,4,199325,15,0,10,4,2,0,0,0,40,39,0
26,4,115419,15,4,0,3,4,1,0,0,29,39,0
55,4,291981,7,2,8,0,4,1,0,0,69,39,1
18,4,142870,11,4,12,2,4,1,0,0,40,39,0
18,4,133895,14,0,3,1,4,0,0,0,44,39,0
24,4,229893,15,4,12,1,4,1,0,0,45,39,0
40,4,374370,12,2,4,4,4,1,0,0,40,39,0
19,4,317686,8,2,10,0,4,1,2029,0,40,39,1
20,5,190251,0,4,12,1,4,1,0,0,40,39,0
48,4,353856,15,2,10,0,1,1,0,0,40,0,0
61,4,315420,4,2,14,0,2,0,0,2288,45,39,0
29,5,187176,15,5,0,3,4,1,101183,0,34,39,0
52,4,450764,1,4,1,2,2,1,0,0,34,39,0
51,4,58186,15,2,3,0,4,1,0,0,45,39,1
24,8,196823,7,2,10,0,4,1,7393,0,40,39,1
18,0,22254,9,0,8,3,4,0,0,0,40,39,0
61,4,147598,11,0,1,4,3,1,0,0,34,39,0
43,4,37181,11,2,8,5,4,1,0,0,45,39,0
21,4,449951,12,0,12,5,4,0,5557,1454,61,39,1
48,4,188393,11,2,14,0,4,1,0,0,40,39,1
31,6,199789,11,4,3,3,4,1,0,0,40,39,0
25,4,151725,15,4,0,1,4,0,0,0,40,39,0
63,3,206518,11,2,9,4,4,1,0,0,40,39,0
20,6,224355,15,2,8,0,4,0,15167,2337,40,39,0
62,6,180888,11,2,10,0,4,1,0,1567,40,30,1
55,3,173594,15,4,12,4,2,0,0,0,40,7,0
21,4,91280,8,0,10,1,4,0,0,0,50,39,1
31,4,210953,11,1,10,5,4,0,0,0,40,39,0
21,4,147761,11,4,4,5,4,0,9838,0,40,39,0
19,4,129518,15,5,2,1,4,1,5139,0,45,39,0
55,4,171095,11,2,10,0,4,1,7492,0,40,39,1
27,4,160553,10,2,10,5,4,1,0,0,34,39,1
64,4,308893,9,2,3,0,4,1,0,0,45,39,0
27,4,192312,15,4,0,4,4,1,0,0,40,39,0
51,4,387256,7,0,12,1,2,0,0,0,40,26,0
47,6,103048,15,4,12,3,4,0,0,0,40,39,0
33,0,109637,11,4,7,3,1,1,0,0,17,39,0
23,4,184597,0,6,1,1,4,0,19650,0,60,39,0
19,4,221993,15,4,7,1,4,0,0,0,14,39,0
61,6,126934,15,4,10,3,4,1,0,0,32,39,0
53,0,329034,15,4,13,4,2,0,0,0,50,39,0
31,4,385294,11,0,6,1,4,1,0,0,40,39,0
58,4,380591,11,0,1,2,0,0,0,0,40,12,0
19,4,50636,9,4,6,4,4,1,0,0,50,39,0
32,4,97294,9,4,3,3,4,0,0,0,40,39,0
39,6,50139,9,2,11,0,4,1,14809,1999,35,39,1
21,4,348120,6,4,1,4,4,0,0,2608,22,39,0
61,4,129566,11,2,3,0,4,1,0,0,40,2,0
34,4,43394,10,4,1,3,0,1,0,0,20,39,0
34,4,146080,15,4,8,3,4,1,0,0,52,39,0
51,4,293436,5,2,7,0,4,1,0,0,40,30,1
27,4,205651,7,2,10,5,4,1,1006,2263,49,39,1
24,4,231518,7,4,12,3,4,0,0,0,50,39,0
21,4,237347,15,4,8,1,4,0,0,2659,56,39,0
58,6,51102,11,4,1,4,4,1,0,0,40,39,0
17,4,169533,2,4,4,1,4,1,0,1607,40,39,1
62,0,129775,11,4,14,1,2,0,0,0,40,39,0
61,4,663147,15,0,3,0,4,1,0,0,40,39,0
28,2,24622,7,2,12,0,4,0,7493,1899,68,39,1
35,0,101992,10,4,1,1,4,0,0,0,20,34,0
45,4,168103,11,2,11,0,4,1,0,0,40,39,0
41,4,160243,9,2,3,0,4,1,0,0,40,39,0
32,4,133392,7,2,4,0,2,1,0,0,35,39,1
36,4,281590,9,4,6,3,4,1,0,0,1,39,0
32,4,172356,15,2,10,0,4,1,0,0,45,39,1
59,2,194366,9,2,8,0,4,1,3597,0,40,39,1
26,4,165954,8,2,10,1,4,0,0,0,12,39,0
45,4,134835,15,2,11,0,1,1,0,0,60,39,0
29,4,108569,7,5,9,4,2,0,0,0,40,7,0
42,4,28275,8,2,14,0,4,1,0,0,40,14,0
61,4,386824,11,2,3,0,2,1,0,0,40,39,0
56,4,166838,8,2,3,0,4,0,0,0,40,39,0
20,4,38949,9,4,10,1,4,1,0,0,40,39,1
51,6,356639,11,2,4,0,1,1,25706,0,21,39,1
31,4,103972,5,2,10,0,4,1,3928,0,40,20,0
36,4,353030,15,0,3,4,4,1,0,0,33,39,0
37,4,201140,15,4,7,4,2,0,0,1690,25,39,0
23,4,107852,1,4,1,3,4,0,0,0,35,39,0
26,4,232282,12,4,0,3,4,1,0,0,10,39,0
61,4,172409,11,5,7,0,4,0,0,0,40,23,0
35,4,500830,9,0,5,4,2,0,0,0,11,39,0
22,4,286702,0,0,1,5,4,1,0,2418,35,39,1
61,2,237500,9,2,10,0,4,1,0,1999,45,39,1
45,2,248934,5,2,10,0,3,1,15205,1895,45,39,0
37,8,189971,11,4,6,3,4,1,0,0,40,39,0
27,4,189263,6,4,10,3,4,1,0,0,60,39,0
18,4,140062,15,0,1,4,4,0,0,0,40,39,0
17,4,228098,9,2,7,0,4,0,0,0,63,39,0
20,4,191326,15,4,8,3,4,0,0,0,47,39,0
29,6,6698,15,4,7,4,4,1,0,0,33,39,0
